date,season_id,home_team,home_team_id,home_team_score,away_team,away_team_id,away_team_score,home_team_home_wins,home_team_home_loses,home_team_road_wins,home_team_road_loses,away_team_home_wins,away_team_home_loses,away_team_road_wins,away_team_road_loses,home_team_elo,away_team_elo,home_team_raptor,away_team_raptor,home_team_hth_record,away_team_hth_record,home_team_wins,home_team_loses,home_team_points_per_game,home_team_points_against_per_game,away_team_wins,away_team_loses,away_team_points_per_game,away_team_points_against_per_game,is_home_winner
2016-12-09,2016,Sacramento,1610612758,100,New York,1610612752,103,4,5,4,8,9,4,3,6,1468.60232811544,1454.19343390588,nan,nan,2,0,8,13,103,104,12,10,104,107,0
2016-12-10,2016,Chicago,1610612741,105,Miami,1610612748,100,6,3,6,7,2,8,5,8,1518.4141316753698,1487.8644993825599,nan,nan,2,1,12,10,102,99,7,16,96,100,1
2016-12-10,2016,Cleveland,1610612739,116,Charlotte,1610612766,105,10,2,6,3,8,6,6,3,1680.64346901368,1545.88223921767,nan,nan,3,0,16,5,111,103,14,9,104,101,1
2016-12-10,2016,Houston,1610612745,109,Dallas,1610612742,87,6,2,10,5,4,7,1,10,1617.73609487229,1410.12908858095,nan,nan,3,1,16,7,111,106,5,17,93,100,1
2016-12-10,2016,Indiana,1610612754,118,Portland,1610612757,111,8,4,3,8,7,4,5,8,1495.6299274847597,1517.1928408753101,nan,nan,0,2,11,12,104,107,12,12,109,111,1
2016-12-10,2016,LA Clippers,1610612746,133,New Orleans,1610612740,105,7,4,9,3,5,8,2,8,1630.31690518693,1385.1992122340198,nan,nan,2,1,16,7,108,99,7,16,101,105,1
2016-12-10,2016,Memphis,1610612763,110,Golden State,1610612744,89,9,4,7,4,9,2,11,1,1499.1108512789901,1754.45177848888,nan,nan,1,2,16,8,97,97,20,3,119,105,1
2016-12-10,2016,Orlando,1610612753,113,Denver,1610612743,121,4,7,6,7,3,7,5,8,1427.48239349784,1423.95219786016,nan,nan,0,2,10,14,94,99,8,15,105,108,0
2016-12-10,2016,San Antonio,1610612759,130,Brooklyn,1610612751,101,5,4,13,1,5,7,1,8,1687.3838140867,1312.37564753487,nan,nan,1,1,18,5,102,97,6,15,106,114,1
2016-12-10,2016,Utah,1610612762,104,Sacramento,1610612758,84,7,5,7,5,4,6,4,8,1575.40683057673,1460.4922306422197,nan,nan,3,1,14,10,100,95,8,14,103,104,1
2016-12-10,2016,Washington,1610612764,110,Milwaukee,1610612749,105,6,6,2,7,8,6,3,4,1469.72180522415,1468.3639117874402,nan,nan,2,1,8,13,103,106,11,10,104,102,1
2016-12-11,2016,Detroit,1610612765,79,Philadelphia,1610612755,97,8,3,5,9,4,11,1,7,1585.58032761811,1276.34324027578,nan,nan,1,3,13,12,99,96,5,18,97,106,0
2016-12-11,2016,LA Lakers,1610612747,112,New York,1610612752,118,6,6,4,9,9,4,4,6,1392.9326638775901,1462.3035313791001,nan,nan,0,2,10,15,104,110,13,10,104,106,0
2016-12-11,2016,Minnesota,1610612750,108,Golden State,1610612744,116,3,8,3,9,9,2,11,2,1399.45554580512,1726.98044027788,nan,nan,0,4,6,17,103,106,20,4,118,105,0
2016-12-11,2016,Oklahoma City,1610612760,99,Boston,1610612738,96,9,5,5,4,5,5,8,5,1621.16257215944,1552.9316718817302,nan,nan,2,0,14,9,107,104,13,10,104,103,1
2016-12-11,2016,Phoenix,1610612756,119,New Orleans,1610612740,120,3,6,4,10,5,8,2,9,1355.50098005767,1381.26767693513,nan,nan,1,2,7,16,106,113,7,17,101,106,0
2016-12-12,2016,Dallas,1610612742,112,Denver,1610612743,92,4,7,1,11,3,7,6,8,1406.0412671537802,1436.7168897099803,nan,nan,2,1,5,18,92,100,9,15,106,108,1
2016-12-12,2016,Houston,1610612745,122,Brooklyn,1610612751,118,7,2,10,5,5,7,1,9,1621.8239162994598,1310.4904189752801,nan,nan,2,0,17,7,111,105,6,16,105,114,1
2016-12-12,2016,Indiana,1610612754,110,Charlotte,1610612766,94,9,4,3,8,8,6,6,4,1501.78859386075,1542.06949676109,nan,nan,3,1,12,12,104,107,14,10,104,101,1
2016-12-12,2016,LA Clippers,1610612746,121,Portland,1610612757,120,8,4,9,3,7,4,5,9,1634.24844048582,1511.03417449932,nan,nan,3,1,17,7,109,100,12,13,109,111,1
2016-12-12,2016,Miami,1610612748,112,Washington,1610612764,101,2,8,5,9,7,6,2,7,1483.7801945711099,1474.38440917354,nan,nan,1,3,7,17,96,100,9,13,104,105,1
2016-12-12,2016,Sacramento,1610612758,116,LA Lakers,1610612747,92,4,6,4,9,6,7,4,9,1454.2043896635198,1384.30868036409,nan,nan,3,1,8,15,102,104,10,16,105,110,1
2016-12-12,2016,Toronto,1610612761,122,Milwaukee,1610612749,100,9,4,7,3,8,6,3,5,1636.68449501418,1463.7013078380498,nan,nan,2,1,16,7,111,102,11,11,104,102,1
2016-12-13,2016,Atlanta,1610612737,120,Orlando,1610612753,131,7,4,5,8,4,8,6,7,1491.5759524297698,1414.71770164802,nan,nan,3,1,12,12,100,102,10,15,94,100,0
2016-12-13,2016,Chicago,1610612741,94,Minnesota,1610612750,99,7,3,6,7,3,9,3,9,1522.49843648682,1396.19057320683,nan,nan,2,0,13,10,103,99,6,18,103,107,0
2016-12-13,2016,Cleveland,1610612739,103,Memphis,1610612763,86,11,2,6,3,10,4,7,4,1684.45621147026,1526.58218948999,nan,nan,2,0,17,5,111,103,17,8,98,97,1
2016-12-13,2016,New Orleans,1610612740,109,Golden State,1610612744,113,5,8,3,9,9,2,12,2,1386.46917899867,1730.2454128761701,nan,nan,1,3,8,17,102,106,21,4,118,106,0
2016-12-13,2016,Phoenix,1610612756,113,New York,1610612752,111,3,7,4,10,9,4,5,6,1350.29947799413,1470.9275148926001,nan,nan,2,0,7,17,106,113,14,10,104,107,1
2016-12-13,2016,Portland,1610612757,114,Oklahoma City,1610612760,95,7,4,5,10,10,5,5,4,1509.5477391883899,1623.87461033696,nan,nan,3,1,12,14,109,112,15,9,106,104,1
2016-12-14,2016,Brooklyn,1610612751,107,LA Lakers,1610612747,97,5,7,1,10,6,7,4,10,1309.67519924461,1375.34810934999,nan,nan,2,0,6,17,106,115,10,17,104,111,1
2016-12-14,2016,Dallas,1610612742,85,Detroit,1610612765,95,5,7,1,11,8,4,5,9,1418.5046366568602,1544.2149229115803,nan,nan,1,1,6,18,93,100,13,13,99,96,0
2016-12-14,2016,Houston,1610612745,132,Sacramento,1610612758,98,8,2,10,5,5,6,4,9,1622.63913603013,1463.16496067762,nan,nan,3,0,18,7,112,106,9,15,102,103,1
2016-12-14,2016,Memphis,1610612763,93,Cleveland,1610612739,85,10,4,7,5,12,2,6,3,1522.09536068919,1688.94304027107,nan,nan,0,2,17,9,97,97,18,5,111,102,1
2016-12-14,2016,Miami,1610612748,95,Indiana,1610612754,89,3,8,5,9,10,4,3,8,1490.81867581629,1512.9223170164003,nan,nan,1,3,8,17,97,100,13,12,105,107,1
2016-12-14,2016,Orlando,1610612753,108,LA Clippers,1610612746,113,4,8,7,7,9,4,9,3,1433.56173416131,1635.73487579675,nan,nan,0,2,11,15,96,100,18,7,109,100,0
2016-12-14,2016,Philadelphia,1610612755,114,Toronto,1610612761,123,4,11,2,7,10,4,7,3,1317.70864498231,1641.6287454121,nan,nan,0,4,6,18,97,105,17,7,111,102,0
2016-12-14,2016,San Antonio,1610612759,108,Boston,1610612738,101,6,4,13,1,5,5,8,6,1689.26904264629,1550.2196337042099,nan,nan,2,0,19,5,103,97,13,11,104,102,1
2016-12-14,2016,Utah,1610612762,109,Oklahoma City,1610612760,89,8,5,7,5,10,5,5,5,1581.69467155543,1607.2242841656198,nan,nan,2,2,15,10,100,95,15,10,106,104,1
2016-12-14,2016,Washington,1610612764,109,Charlotte,1610612766,106,7,6,2,8,8,6,6,5,1467.34592792836,1530.93577360544,nan,nan,2,2,9,14,103,106,14,11,104,102,1
2016-12-15,2016,Denver,1610612743,132,Portland,1610612757,120,3,7,6,9,8,4,5,10,1424.2535202069,1526.1980653597302,nan,nan,0,4,9,16,105,108,13,14,109,111,1
2016-12-15,2016,Golden State,1610612744,103,New York,1610612752,90,9,2,13,2,9,4,5,7,1732.3336852951502,1465.7232249293697,nan,nan,2,0,22,4,117,106,14,11,105,107,1
2016-12-15,2016,Milwaukee,1610612749,108,Chicago,1610612741,97,8,6,3,6,7,4,6,7,1458.75705744013,1508.9849742925303,nan,nan,1,3,11,12,104,103,13,11,102,99,1
2016-12-15,2016,New Orleans,1610612740,102,Indiana,1610612754,95,5,9,3,9,10,4,3,9,1384.38090657969,1507.2484002612198,nan,nan,0,2,8,18,102,107,13,13,104,106,1
2016-12-15,2016,Phoenix,1610612756,92,San Antonio,1610612759,107,4,7,4,10,7,4,13,1,1355.50376795736,1692.1170766786302,nan,nan,1,3,8,17,107,113,20,5,103,97,0
2016-12-16,2016,Boston,1610612738,96,Charlotte,1610612766,88,5,5,8,7,8,6,6,6,1547.3715996718697,1526.0706132801402,nan,nan,2,2,13,12,104,103,14,12,104,102,1
2016-12-16,2016,Chicago,1610612741,69,Milwaukee,1610612749,95,7,4,6,8,9,6,3,6,1499.9020080809803,1467.84002365168,nan,nan,3,1,13,12,102,100,12,12,104,103,0
2016-12-16,2016,Houston,1610612745,122,New Orleans,1610612740,100,9,2,10,5,6,9,3,9,1629.9161331107598,1393.51365832639,nan,nan,2,2,19,7,112,105,9,18,102,106,1
2016-12-16,2016,Memphis,1610612763,92,Sacramento,1610612758,96,11,4,7,5,5,6,4,10,1533.51079363313,1455.88796359699,nan,nan,3,1,18,9,97,97,9,16,102,104,0
2016-12-16,2016,Miami,1610612748,98,LA Clippers,1610612746,102,4,8,5,9,9,4,10,3,1496.4925925714701,1640.38064156912,nan,nan,1,1,9,17,97,100,19,7,109,101,0
2016-12-16,2016,Orlando,1610612753,118,Brooklyn,1610612751,111,4,9,7,7,6,7,1,10,1428.9159683889402,1318.7806749490599,nan,nan,0,3,11,16,96,101,7,17,106,114,1
2016-12-16,2016,Philadelphia,1610612755,89,LA Lakers,1610612747,100,4,12,2,7,6,7,4,11,1314.1420630401599,1366.24263364554,nan,nan,0,2,6,19,98,105,10,18,104,111,0
2016-12-16,2016,Toronto,1610612761,121,Atlanta,1610612737,125,10,4,8,3,7,5,5,8,1645.19532735425,1472.7319199164801,nan,nan,3,1,18,7,111,103,12,13,101,103,0
2016-12-16,2016,Utah,1610612762,103,Dallas,1610612742,100,9,5,7,5,5,8,1,11,1593.89017884003,1409.0873563641,nan,nan,1,3,16,10,100,95,6,19,93,100,1
2016-12-16,2016,Washington,1610612764,122,Detroit,1610612765,108,8,6,2,8,8,4,6,9,1472.21108825366,1553.63220320434,nan,nan,2,1,10,14,104,106,14,13,98,95,1
2016-12-17,2016,Atlanta,1610612737,99,Charlotte,1610612766,107,7,5,6,8,8,6,6,7,1486.11706659285,1520.5719650075,nan,nan,2,2,13,13,102,104,14,13,103,102,0
2016-12-17,2016,Cleveland,1610612739,119,LA Lakers,1610612747,108,12,2,6,4,6,7,5,11,1677.5276073271302,1379.26141600707,nan,nan,2,0,18,6,110,102,11,18,104,110,1
2016-12-17,2016,Denver,1610612743,127,New York,1610612752,114,4,7,6,9,9,4,5,8,1435.97309226043,1463.67506805823,nan,nan,1,1,10,16,106,109,14,12,104,107,1
2016-12-17,2016,Detroit,1610612765,90,Indiana,1610612754,105,8,4,6,10,10,4,3,10,1541.63593507216,1498.11564851452,nan,nan,2,2,14,14,99,96,13,14,104,106,0
2016-12-17,2016,Golden State,1610612744,135,Portland,1610612757,90,10,2,13,2,8,4,5,11,1734.38184216629,1514.4784933061999,nan,nan,3,0,23,4,117,105,13,15,110,112,1
2016-12-17,2016,Minnesota,1610612750,109,Houston,1610612745,111,3,9,4,9,10,2,10,5,1409.7040354011199,1633.3939414508802,nan,nan,0,4,7,18,103,106,20,7,113,105,0
2016-12-17,2016,Oklahoma City,1610612760,114,Phoenix,1610612756,101,10,5,5,6,4,8,4,10,1595.02877688102,1350.8870898713099,nan,nan,3,1,15,11,105,104,8,18,106,113,1
2016-12-18,2016,Dallas,1610612742,99,Sacramento,1610612758,79,5,8,1,12,5,6,5,10,1407.60720987472,1466.73137317199,nan,nan,3,0,6,20,93,100,10,16,102,104,1
2016-12-18,2016,Memphis,1610612763,73,Utah,1610612762,82,11,5,7,5,10,5,7,5,1522.6673840581302,1595.3703253294102,nan,nan,2,2,18,10,97,97,17,10,100,95,0
2016-12-18,2016,Miami,1610612748,95,Boston,1610612738,105,4,9,5,9,6,5,8,7,1491.1504603317,1552.8702479445099,nan,nan,3,1,9,18,97,100,14,12,104,102,0
2016-12-18,2016,Orlando,1610612753,79,Toronto,1610612761,109,5,9,7,7,10,5,8,3,1432.22552946401,1631.81018067788,nan,nan,0,4,12,16,97,101,18,8,112,103,0
2016-12-18,2016,Philadelphia,1610612755,108,Brooklyn,1610612751,107,4,13,2,7,6,7,1,11,1301.12328067863,1315.4711138739901,nan,nan,1,3,6,20,97,105,7,18,106,114,1
2016-12-18,2016,San Antonio,1610612759,113,New Orleans,1610612740,100,7,4,14,1,6,9,3,10,1696.7337547646803,1390.0358499862698,nan,nan,1,3,21,5,103,97,9,19,102,107,1
2016-12-18,2016,Washington,1610612764,117,LA Clippers,1610612746,110,9,6,2,8,9,4,11,3,1484.20735638584,1645.72277380889,nan,nan,1,1,11,14,104,106,20,7,109,101,1
2016-12-19,2016,Chicago,1610612741,113,Detroit,1610612765,82,7,5,6,8,8,5,6,10,1469.8563927169698,1520.47776525444,nan,nan,2,2,13,13,101,99,14,15,98,96,1
2016-12-19,2016,Denver,1610612743,117,Dallas,1610612742,107,5,7,6,9,6,8,1,12,1445.1798584224402,1421.6112389908599,nan,nan,1,2,11,16,107,109,7,20,93,99,1
2016-12-19,2016,Indiana,1610612754,107,Washington,1610612764,105,10,4,4,10,10,6,2,8,1519.27381833224,1494.60601834335,nan,nan,2,2,14,14,104,105,12,14,105,106,1
2016-12-19,2016,Minnesota,1610612750,115,Phoenix,1610612756,108,3,10,4,9,4,8,4,11,1406.80959599243,1348.55803554893,nan,nan,1,3,7,19,103,106,8,19,106,113,1
2016-12-19,2016,Oklahoma City,1610612760,108,Atlanta,1610612737,110,11,5,5,6,7,6,6,8,1597.3578312033999,1474.74883745495,nan,nan,1,1,16,11,105,104,13,14,102,104,0
2016-12-20,2016,Charlotte,1610612766,117,LA Lakers,1610612747,113,8,6,7,7,6,7,5,12,1531.9401941454,1377.7292711779999,nan,nan,1,1,15,13,103,102,11,19,104,110,1
2016-12-20,2016,Golden State,1610612744,104,Utah,1610612762,74,11,2,13,2,10,5,8,5,1740.81338770049,1606.10169314309,nan,nan,3,1,24,4,117,104,18,10,100,94,1
2016-12-20,2016,Houston,1610612745,100,San Antonio,1610612759,102,10,2,11,5,8,4,14,1,1636.28838085957,1698.3566474878799,nan,nan,1,3,21,7,113,105,22,5,104,97,0
2016-12-20,2016,LA Clippers,1610612746,119,Denver,1610612743,102,9,4,11,4,6,7,6,9,1635.32411185138,1451.39977952781,nan,nan,3,1,20,8,109,101,12,16,107,109,1
2016-12-20,2016,Memphis,1610612763,109,Boston,1610612738,112,11,6,7,5,6,5,9,7,1511.93601624445,1564.7503660589002,nan,nan,1,1,18,11,96,96,15,12,104,102,0
2016-12-20,2016,Miami,1610612748,130,Orlando,1610612753,136,4,10,5,9,5,10,7,7,1479.27034221731,1417.62467789651,nan,nan,3,1,9,19,97,100,12,17,96,101,0
2016-12-20,2016,Milwaukee,1610612749,108,Cleveland,1610612739,114,9,6,4,6,13,2,6,4,1497.88563901569,1679.0597521562,nan,nan,1,3,13,12,103,101,19,6,110,102,0
2016-12-20,2016,New York,1610612752,118,Indiana,1610612754,111,9,4,5,9,11,4,4,10,1454.4683018962198,1522.1552866537697,nan,nan,0,4,14,13,104,107,15,14,104,105,1
2016-12-20,2016,Philadelphia,1610612755,93,New Orleans,1610612740,108,5,13,2,7,6,9,3,11,1303.99189718152,1388.41295726307,nan,nan,1,1,7,20,98,105,9,20,102,107,0
2016-12-20,2016,Sacramento,1610612758,126,Portland,1610612757,121,5,6,5,11,8,4,5,12,1452.72734405585,1508.046947772,nan,nan,1,2,10,17,101,104,13,16,109,112,1
2016-12-20,2016,Toronto,1610612761,116,Brooklyn,1610612751,104,10,5,9,3,6,7,1,12,1646.41103224538,1312.6024973711,nan,nan,2,2,19,8,112,102,7,19,106,114,1
2016-12-21,2016,Atlanta,1610612737,84,Minnesota,1610612750,92,7,6,7,8,4,10,4,9,1483.95145707398,1411.09291080406,nan,nan,2,0,14,14,102,104,8,19,104,106,0
2016-12-21,2016,Chicago,1610612741,97,Washington,1610612764,107,8,5,6,8,10,6,2,9,1488.35765730404,1491.72455002182,nan,nan,2,2,14,13,101,99,12,15,105,106,0
2016-12-21,2016,Cleveland,1610612739,113,Milwaukee,1610612749,102,13,2,7,4,9,7,4,6,1684.6546634453,1492.29072772659,nan,nan,3,1,20,6,110,102,13,13,103,102,1
2016-12-21,2016,Detroit,1610612765,86,Memphis,1610612763,98,8,5,6,11,11,7,7,5,1501.97650066737,1505.34184454206,nan,nan,1,1,14,16,98,97,18,12,96,97,0
2016-12-21,2016,New Orleans,1610612740,110,Oklahoma City,1610612760,121,6,9,4,11,11,6,5,6,1402.65724226617,1588.15521158437,nan,nan,3,1,10,20,102,106,16,12,105,104,0
2016-12-21,2016,Phoenix,1610612756,111,Houston,1610612745,125,4,8,4,12,10,3,11,5,1344.2747207373,1630.76342026026,nan,nan,1,3,8,20,106,113,21,8,112,105,0
2016-12-21,2016,Portland,1610612757,95,Dallas,1610612742,96,8,4,5,13,6,8,1,13,1502.1214297187,1415.39131788549,nan,nan,2,2,13,17,109,113,7,21,94,100,0
2016-12-21,2016,Utah,1610612762,93,Sacramento,1610612758,94,10,5,8,6,6,6,5,11,1598.5288484180999,1458.6528621091502,nan,nan,3,1,18,11,99,94,11,17,102,104,0
2016-12-22,2016,Brooklyn,1610612751,101,Golden State,1610612744,117,6,7,1,13,12,2,13,2,1311.2885315888302,1748.38623242548,nan,nan,1,1,7,20,106,114,25,4,117,103,0
2016-12-22,2016,Indiana,1610612754,102,Boston,1610612738,109,11,4,4,11,6,5,10,7,1514.71503114141,1571.34453776129,nan,nan,1,3,15,15,104,106,16,12,104,102,0
2016-12-22,2016,LA Clippers,1610612746,106,San Antonio,1610612759,101,10,4,11,4,8,4,15,1,1639.22079276772,1703.88160808719,nan,nan,2,2,21,8,109,101,23,5,104,97,1
2016-12-22,2016,Miami,1610612748,115,LA Lakers,1610612747,107,4,11,5,9,6,7,5,13,1466.53151314014,1375.75366018475,nan,nan,2,0,9,20,98,101,11,20,104,110,1
2016-12-22,2016,New York,1610612752,106,Orlando,1610612753,95,10,4,5,9,5,10,8,7,1461.90855740858,1430.3635069736802,nan,nan,2,2,15,13,105,108,13,17,98,102,1
2016-12-23,2016,Boston,1610612738,112,Oklahoma City,1610612760,117,6,5,11,7,11,6,6,6,1581.14198551947,1595.97538444685,nan,nan,0,2,17,12,104,102,17,12,106,105,0
2016-12-23,2016,Charlotte,1610612766,103,Chicago,1610612741,91,9,6,7,7,8,6,6,8,1533.9158051386498,1474.06076835502,nan,nan,2,2,16,13,104,102,14,14,101,99,1
2016-12-23,2016,Cleveland,1610612739,119,Brooklyn,1610612751,99,14,2,7,4,6,8,1,13,1687.4514933943399,1308.5072379508001,nan,nan,3,1,21,6,110,102,7,21,106,114,1
2016-12-23,2016,Denver,1610612743,108,Atlanta,1610612737,109,6,7,6,10,7,7,7,8,1447.50309861148,1468.5665963726901,nan,nan,1,1,12,17,107,109,14,15,102,103,0
2016-12-23,2016,Detroit,1610612765,113,Golden State,1610612744,119,8,6,6,11,12,2,14,2,1485.9454545506699,1751.1675260635097,nan,nan,0,2,14,17,97,97,26,4,117,103,0
2016-12-23,2016,LA Clippers,1610612746,88,Dallas,1610612742,90,11,4,11,4,6,8,2,13,1645.3709512900598,1422.4764429286301,nan,nan,2,1,22,8,109,101,8,21,94,100,0
2016-12-23,2016,Memphis,1610612763,115,Houston,1610612745,109,11,7,8,5,10,3,12,5,1521.37289065876,1636.4653853584198,nan,nan,2,2,19,12,96,96,22,8,113,105,1
2016-12-23,2016,Milwaukee,1610612749,123,Washington,1610612764,96,9,7,4,7,10,6,3,9,1489.49389777755,1506.02143897084,nan,nan,1,2,13,14,103,102,13,15,105,106,1
2016-12-23,2016,Minnesota,1610612750,105,Sacramento,1610612758,109,4,10,5,9,6,6,6,11,1426.4777715053501,1466.64691447239,nan,nan,0,3,9,19,103,106,12,17,102,104,0
2016-12-23,2016,New Orleans,1610612740,91,Miami,1610612748,87,6,10,4,11,5,11,5,9,1394.8370694036903,1470.4712601812698,nan,nan,2,0,10,21,102,107,10,20,98,101,1
2016-12-23,2016,Orlando,1610612753,109,LA Lakers,1610612747,90,5,10,8,8,6,7,5,14,1424.00224876513,1371.81391314362,nan,nan,1,1,13,18,97,102,11,21,104,110,1
2016-12-23,2016,Phoenix,1610612756,123,Philadelphia,1610612755,116,4,9,4,12,5,14,2,7,1338.57275563914,1289.74761217842,nan,nan,2,0,8,21,106,113,7,21,98,105,1
2016-12-23,2016,Portland,1610612757,90,San Antonio,1610612759,110,8,5,5,13,8,4,15,2,1495.03630467556,1697.7314495648498,nan,nan,3,1,13,18,109,112,23,6,103,98,0
2016-12-23,2016,Utah,1610612762,98,Toronto,1610612761,104,10,6,8,6,11,5,9,3,1590.53479605486,1647.7249980276501,nan,nan,0,2,18,12,99,94,20,8,112,103,0
2016-12-25,2016,Cleveland,1610612739,109,Golden State,1610612744,108,15,2,7,4,12,2,15,2,1688.86529969169,1754.97406391751,nan,nan,1,1,22,6,110,102,27,4,117,104,1
2016-12-25,2016,LA Lakers,1610612747,111,LA Clippers,1610612746,102,6,7,5,15,11,5,11,4,1363.5278476517,1634.0985499684,nan,nan,0,4,11,22,104,110,22,9,109,101,1
2016-12-25,2016,New York,1610612752,114,Boston,1610612738,119,11,4,5,9,6,6,11,7,1468.2698156171302,1571.7750877630401,nan,nan,1,3,16,13,105,107,17,13,104,103,0
2016-12-25,2016,Oklahoma City,1610612760,112,Minnesota,1610612750,100,11,6,7,6,4,11,5,9,1605.34228220328,1418.70279499914,nan,nan,4,0,18,12,106,105,9,20,103,106,1
2016-12-25,2016,San Antonio,1610612759,119,Chicago,1610612741,100,8,4,16,2,8,6,6,9,1708.51993473207,1468.18186918273,nan,nan,1,1,24,6,104,97,14,15,101,99,1
2016-12-26,2016,Brooklyn,1610612751,120,Charlotte,1610612766,118,6,8,1,14,10,6,7,7,1307.0934316534501,1539.79470431094,nan,nan,2,1,7,22,106,114,17,13,104,102,1
2016-12-26,2016,Chicago,1610612741,90,Indiana,1610612754,85,8,6,6,10,11,5,4,11,1465.11140122202,1504.91758338323,nan,nan,2,2,14,16,101,100,15,16,104,106,1
2016-12-26,2016,Detroit,1610612765,106,Cleveland,1610612739,90,8,7,6,11,16,2,7,4,1482.1389166966699,1692.41786027927,nan,nan,1,3,14,18,98,98,23,6,110,102,1
2016-12-26,2016,Houston,1610612745,131,Phoenix,1610612756,115,10,3,12,6,5,9,4,12,1628.29835225509,1343.0537282264,nan,nan,3,1,22,9,112,106,9,21,107,113,1
2016-12-26,2016,LA Clippers,1610612746,102,Denver,1610612743,106,11,5,11,5,6,8,6,10,1617.6982530748598,1442.2250523826199,nan,nan,3,1,22,10,108,101,12,18,107,109,0
2016-12-26,2016,Minnesota,1610612750,104,Atlanta,1610612737,90,4,11,5,10,7,7,8,8,1415.65287342178,1473.84464260155,nan,nan,0,2,9,21,103,106,15,15,102,104,1
2016-12-26,2016,New Orleans,1610612740,111,Dallas,1610612742,104,7,10,4,11,6,8,3,13,1400.60617771844,1433.74884425029,nan,nan,1,3,11,21,102,106,9,21,94,99,1
2016-12-26,2016,Orlando,1610612753,112,Memphis,1610612763,102,6,10,8,8,12,7,8,5,1432.28831425705,1529.5399237620902,nan,nan,0,2,14,18,98,102,20,12,97,97,1
2016-12-26,2016,Portland,1610612757,91,Toronto,1610612761,95,8,6,5,13,11,5,10,3,1484.2478195083302,1656.71357238302,nan,nan,2,0,13,19,108,112,21,8,112,102,0
2016-12-26,2016,Sacramento,1610612758,102,Philadelphia,1610612755,100,6,6,7,11,5,14,2,8,1474.4218909785998,1285.26663959116,nan,nan,1,1,13,17,102,104,7,22,98,106,1
2016-12-26,2016,Washington,1610612764,107,Milwaukee,1610612749,102,10,6,3,10,10,7,4,7,1491.5068141021802,1504.00852264621,nan,nan,2,1,13,16,105,106,14,14,104,102,1
2016-12-27,2016,Boston,1610612738,113,Memphis,1610612763,103,6,6,12,7,12,7,8,6,1578.7219851126802,1519.2670842869,nan,nan,1,1,18,13,105,103,20,13,97,97,1
2016-12-27,2016,Dallas,1610612742,107,Houston,1610612745,123,6,8,3,14,11,3,12,6,1427.2811927243201,1630.40847949665,nan,nan,1,3,9,22,94,100,23,9,113,106,0
2016-12-27,2016,LA Lakers,1610612747,100,Utah,1610612762,102,7,7,5,15,10,7,8,6,1379.9281445452402,1581.5462216994902,nan,nan,1,2,12,22,104,110,18,13,99,95,0
2016-12-27,2016,Miami,1610612748,94,Oklahoma City,1610612760,106,5,11,5,10,12,6,7,6,1464.7021518665197,1608.3922037806399,nan,nan,0,2,10,21,98,101,19,12,107,105,0
2016-12-28,2016,Atlanta,1610612737,102,New York,1610612752,98,7,7,8,9,11,5,5,9,1462.88963277182,1461.32291826749,nan,nan,2,1,15,16,101,104,16,14,105,107,1
2016-12-28,2016,Chicago,1610612741,101,Brooklyn,1610612751,99,9,6,6,10,7,8,1,14,1470.6737387981198,1314.46900328039,nan,nan,3,1,15,16,100,99,8,22,106,114,1
2016-12-28,2016,Denver,1610612743,105,Minnesota,1610612750,103,6,8,7,10,5,11,5,10,1455.6914252005301,1426.60788325151,nan,nan,3,1,13,18,107,109,10,21,103,105,1
2016-12-28,2016,Detroit,1610612765,94,Milwaukee,1610612749,119,9,7,6,11,10,7,4,8,1502.29389566501,1499.0537291929902,nan,nan,1,3,15,18,98,97,14,15,104,102,0
2016-12-28,2016,Golden State,1610612744,121,Toronto,1610612761,111,12,2,15,3,11,5,11,3,1751.4215033299301,1661.4623491536902,nan,nan,2,0,27,5,117,104,22,8,111,102,1
2016-12-28,2016,New Orleans,1610612740,102,LA Clippers,1610612746,98,8,10,4,11,11,6,11,5,1407.07382924441,1604.23188025695,nan,nan,1,2,12,21,102,106,22,11,108,101,1
2016-12-28,2016,Orlando,1610612753,101,Charlotte,1610612766,120,7,10,8,8,10,6,7,8,1442.56115373224,1532.419132684,nan,nan,2,2,15,18,98,102,17,14,104,102,0
2016-12-28,2016,Portland,1610612757,102,Sacramento,1610612758,89,8,7,5,13,7,6,7,11,1479.49904273766,1475.6709959572102,nan,nan,2,1,13,20,108,112,14,17,102,104,1
2016-12-28,2016,San Antonio,1610612759,119,Phoenix,1610612756,98,9,4,16,2,5,9,4,13,1711.5904026927801,1340.94360098484,nan,nan,3,1,25,6,104,97,9,22,107,114,1
2016-12-28,2016,Washington,1610612764,111,Indiana,1610612754,105,11,6,3,10,11,5,4,12,1496.4616075554002,1499.3552458071301,nan,nan,2,2,14,16,105,106,15,17,103,105,1
2016-12-29,2016,Charlotte,1610612766,91,Miami,1610612748,82,10,6,8,8,5,12,5,10,1548.82153538775,1454.8653437909697,nan,nan,2,2,18,14,105,102,10,22,98,101,1
2016-12-29,2016,Cleveland,1610612739,124,Boston,1610612738,118,16,2,7,5,7,6,12,7,1672.2628813109302,1583.97508977265,nan,nan,2,2,23,7,110,102,19,13,105,103,1
2016-12-29,2016,LA Lakers,1610612747,89,Dallas,1610612742,101,7,8,5,15,6,9,3,14,1376.7304916896699,1418.0396026319,nan,nan,0,4,12,23,104,110,9,23,94,100,0
