date,home_team,home_team_id,home_team_score,away_team,away_team_id,away_team_score,is_home_winner,home_team_wins,home_team_loses,home_team_points_per_game,home_team_points_against_per_game,away_team_wins,away_team_loses,away_team_points_per_game,away_team_points_against_per_game
2019-12-18,Denver,1610612743,113,Orlando,1610612753,104,1,17,8,101.45384615384614,96.79999999999998,12,15,98.78571428571429,99.76428571428572
2019-12-18,Detroit,1610612765,99,Toronto,1610612761,112,0,11,16,104.36428571428573,104.7,18,8,106.55185185185185,100.73333333333333
2019-12-18,Minnesota,1610612750,99,New Orleans,1610612740,107,0,10,15,109.29230769230769,112.58461538461539,6,22,107.51034482758621,114.48620689655174
2019-12-18,Oklahoma City,1610612760,126,Memphis,1610612763,122,1,12,14,102.63333333333333,102.28148148148148,10,17,105.24285714285713,110.9
2019-12-18,Philadelphia,1610612755,104,Miami,1610612748,108,0,20,8,104.51379310344826,99.47586206896553,19,8,107.24285714285713,102.48571428571428
2019-12-18,Portland,1610612757,122,Golden State,1610612744,112,1,11,16,107.24285714285713,109.0,5,23,99.73793103448274,108.79310344827586
2019-12-18,Washington,1610612764,109,Chicago,1610612741,110,0,8,17,112.50769230769232,116.56923076923076,10,19,100.93333333333334,102.76666666666667
2019-12-19,Atlanta,1610612737,106,Utah,1610612762,111,0,6,22,103.74482758620691,113.57241379310346,16,11,102.23571428571428,101.51428571428572
2019-12-19,LA Clippers,1610612746,117,Houston,1610612745,122,0,21,8,110.3,103.13333333333334,18,9,114.44285714285715,109.22142857142858
2019-12-19,Milwaukee,1610612749,111,LA Lakers,1610612747,104,1,24,4,115.87241379310345,103.31379310344829,24,4,108.01379310344826,99.27241379310344
2019-12-19,San Antonio,1610612759,118,Brooklyn,1610612751,105,1,10,16,106.62962962962963,110.11111111111111,15,12,106.75,106.48571428571428
2019-12-20,Boston,1610612738,114,Detroit,1610612765,93,1,18,7,105.51538461538462,99.02307692307691,11,17,104.19310344827588,104.96896551724139
2019-12-20,Cleveland,1610612739,114,Memphis,1610612763,107,1,7,21,98.96896551724139,108.71034482758623,10,18,105.8103448275862,111.36896551724138
2019-12-20,Denver,1610612743,109,Minnesota,1610612750,100,1,18,8,101.86296296296297,96.9962962962963,10,16,108.89629629629628,112.26296296296296
2019-12-20,Golden State,1610612744,106,New Orleans,1610612740,102,1,5,24,100.06666666666666,109.2,7,22,107.5,113.96666666666667
2019-12-20,Indiana,1610612754,119,Sacramento,1610612758,105,1,19,9,104.29655172413794,99.57931034482759,12,15,100.05,102.25
2019-12-20,Miami,1610612748,129,New York,1610612752,114,1,20,8,107.25172413793103,102.46896551724139,7,21,98.16896551724136,106.65172413793103
2019-12-20,Oklahoma City,1610612760,126,Phoenix,1610612756,108,1,13,14,103.4,102.94285714285715,11,16,109.64285714285714,109.3
2019-12-20,Philadelphia,1610612755,98,Dallas,1610612742,117,0,20,9,104.53333333333333,99.7,18,9,112.42142857142856,104.3
2019-12-20,Portland,1610612757,118,Orlando,1610612753,103,1,12,16,107.73103448275862,109.14827586206897,12,16,98.94827586206897,100.23103448275862
2019-12-20,Toronto,1610612761,122,Washington,1610612764,118,1,19,8,106.64285714285714,100.6857142857143,8,18,112.32962962962964,116.28148148148148
2019-12-21,Brooklyn,1610612751,122,Atlanta,1610612737,112,1,15,13,106.69310344827588,106.83793103448276,6,23,103.76666666666667,113.43333333333334
2019-12-21,Charlotte,1610612766,107,Utah,1610612762,114,0,13,18,100.25625,106.0375,17,11,102.46896551724139,101.6103448275862
2019-12-21,Detroit,1610612765,107,Chicago,1610612741,119,0,11,18,103.73333333333333,105.23333333333333,11,19,101.26129032258065,102.9483870967742
2019-12-21,Memphis,1610612763,119,Sacramento,1610612758,115,1,10,19,105.83333333333333,111.36666666666666,12,16,100.13448275862068,102.79655172413794
2019-12-21,New York,1610612752,102,Milwaukee,1610612749,123,0,7,22,98.7,107.3,25,4,115.6,103.3
2019-12-21,Philadelphia,1610612755,125,Washington,1610612764,108,1,20,10,104.26774193548387,100.21612903225807,8,19,112.54285714285716,116.4357142857143
2019-12-21,Phoenix,1610612756,125,Houston,1610612745,139,0,11,17,109.48965517241379,109.80689655172412,19,9,114.60689655172415,109.48965517241379
2019-12-21,Portland,1610612757,113,Minnesota,1610612750,106,1,13,16,108.03333333333333,108.86666666666666,10,17,108.51428571428572,112.16428571428571
2019-12-21,San Antonio,1610612759,109,LA Clippers,1610612746,134,0,11,16,107.00714285714287,109.91428571428571,21,9,110.4774193548387,103.78387096774193
2019-12-22,Boston,1610612738,119,Charlotte,1610612766,93,1,19,7,105.7925925925926,98.75555555555556,13,19,100.38181818181818,106.1939393939394
2019-12-22,LA Lakers,1610612747,104,Denver,1610612743,128,0,24,5,107.83333333333333,99.63333333333334,19,8,102.02857142857142,97.08571428571429
2019-12-22,Milwaukee,1610612749,117,Indiana,1610612754,89,1,26,4,115.8258064516129,103.2290322580645,20,9,104.83333333333333,99.7
2019-12-22,Oklahoma City,1610612760,118,LA Clippers,1610612746,112,1,14,14,104.13103448275862,103.03793103448277,22,9,111.2,103.9125
2019-12-22,Toronto,1610612761,110,Dallas,1610612742,107,1,20,8,107.20689655172414,101.21034482758623,19,9,112.51034482758621,104.10689655172415
2019-12-23,Cleveland,1610612739,121,Atlanta,1610612737,118,1,8,21,99.46666666666667,108.56666666666666,6,24,103.99354838709677,113.69677419354838
2019-12-23,Detroit,1610612765,109,Philadelphia,1610612755,125,0,11,19,103.88387096774194,105.56774193548387,21,10,104.89375,100.49375
2019-12-23,Golden State,1610612744,113,Minnesota,1610612750,104,1,6,24,100.25483870967743,108.94516129032257,10,18,108.41379310344827,112.10344827586206
2019-12-23,Indiana,1610612754,120,Toronto,1610612761,115,1,20,10,104.2290322580645,100.29032258064517,21,8,107.26666666666667,101.4
2019-12-23,Memphis,1610612763,115,San Antonio,1610612759,145,0,11,19,106.19032258064516,111.5225806451613,11,17,107.0,110.7344827586207
2019-12-23,Miami,1610612748,107,Utah,1610612762,104,1,21,8,107.93333333333334,102.83333333333333,18,11,102.83333333333333,101.73333333333333
2019-12-23,New York,1610612752,115,Washington,1610612764,121,0,7,23,98.79032258064517,107.7967741935484,8,20,112.32758620689656,116.7344827586207
2019-12-23,Orlando,1610612753,103,Chicago,1610612741,95,1,12,17,99.06666666666666,100.73333333333333,12,19,101.73125,103.08125
2019-12-23,Phoenix,1610612756,111,Denver,1610612743,113,0,11,18,110.0,110.73333333333333,20,8,102.90344827586206,97.27241379310344
2019-12-23,Portland,1610612757,94,New Orleans,1610612740,102,0,14,16,108.16774193548387,108.70967741935483,7,23,107.20967741935483,113.66774193548387
2019-12-23,Sacramento,1610612758,104,Houston,1610612745,113,0,12,17,100.63333333333334,103.23333333333333,20,9,115.43333333333334,109.93333333333334
2019-12-25,Denver,1610612743,100,New Orleans,1610612740,112,0,21,8,103.16666666666667,97.76666666666667,8,23,107.1,113.075
2019-12-25,Golden State,1610612744,116,Houston,1610612745,104,1,7,24,100.675,108.75,21,9,115.3451612903226,109.75806451612904
2019-12-25,LA Lakers,1610612747,106,LA Clippers,1610612746,111,0,24,6,107.68064516129031,100.51935483870967,22,10,111.13636363636364,104.28787878787878
2019-12-25,Philadelphia,1610612755,121,Milwaukee,1610612749,109,1,22,10,105.43333333333332,100.6969696969697,27,4,115.89375,102.81875
2019-12-25,Toronto,1610612761,102,Boston,1610612738,118,0,21,9,107.40967741935485,101.99354838709677,20,7,106.1857142857143,98.55714285714285
2019-12-26,Brooklyn,1610612751,82,New York,1610612752,94,0,16,13,107.16666666666667,106.96666666666667,7,24,99.2625,108.2375
2019-12-26,Dallas,1610612742,102,San Antonio,1610612759,98,1,19,10,112.3,104.23333333333333,12,17,108.23333333333333,110.8
2019-12-26,Detroit,1610612765,132,Washington,1610612764,102,1,11,20,103.975,106.2125,9,20,112.6,116.6
2019-12-26,Oklahoma City,1610612760,97,Memphis,1610612763,110,0,15,14,104.56666666666666,103.33333333333333,11,20,106.4625,112.46875
2019-12-26,Sacramento,1610612758,104,Minnesota,1610612750,105,0,12,18,100.64516129032258,103.51290322580645,10,19,108.2,112.13333333333334
2019-12-26,Utah,1610612762,121,Portland,1610612757,115,1,18,12,102.89677419354838,101.89032258064516,14,17,107.70625,108.51875
2019-12-27,Atlanta,1610612737,86,Milwaukee,1610612749,112,0,6,25,104.4125,113.9,27,5,115.60606060606061,103.2939393939394
2019-12-27,Boston,1610612738,129,Cleveland,1610612739,117,1,21,7,106.55172413793103,98.66551724137932,9,21,100.1258064516129,108.83870967741936
2019-12-27,Charlotte,1610612766,102,Oklahoma City,1610612760,104,0,13,20,100.1,106.54117647058823,15,15,104.24516129032257,103.50967741935483
2019-12-27,Golden State,1610612744,105,Phoenix,1610612756,96,1,8,24,101.01818181818182,108.5909090909091,11,19,110.00322580645161,110.81290322580647
2019-12-27,Miami,1610612748,113,Indiana,1610612754,112,1,22,8,107.85483870967742,102.88709677419355,21,10,104.7,100.66875
2019-12-27,Orlando,1610612753,98,Philadelphia,1610612755,97,1,13,17,99.13870967741934,100.57096774193549,23,10,105.84705882352942,100.91764705882352
2019-12-28,Boston,1610612738,97,Toronto,1610612761,113,0,22,7,107.26666666666667,99.23333333333333,21,10,107.26875,102.46875
2019-12-28,Chicago,1610612741,116,Atlanta,1610612737,81,1,12,20,101.48484848484848,103.04545454545455,6,26,103.84545454545454,113.78484848484848
2019-12-28,Denver,1610612743,119,Memphis,1610612763,110,1,21,9,103.06129032258065,98.15161290322581,12,20,106.56666666666668,111.99393939393939
2019-12-28,Golden State,1610612744,121,Dallas,1610612742,141,0,9,24,101.14117647058823,108.15294117647058,20,10,111.95161290322581,103.99677419354839
2019-12-28,Houston,1610612745,108,Brooklyn,1610612751,98,1,21,10,114.925,109.8375,16,14,106.33870967741936,106.51612903225806
2019-12-28,LA Clippers,1610612746,107,Utah,1610612762,120,0,23,10,111.15294117647058,104.27058823529411,19,12,103.45,102.25625
2019-12-28,Miami,1610612748,117,Philadelphia,1610612755,116,1,23,8,107.94375,103.075,23,11,105.58571428571429,100.75714285714285
2019-12-28,Milwaukee,1610612749,111,Orlando,1610612753,100,1,28,5,115.43529411764706,102.75882352941177,14,17,99.075,100.43125
2019-12-28,Minnesota,1610612750,88,Cleveland,1610612739,94,0,11,19,108.06129032258065,111.86774193548388,9,22,100.6625,109.45
2019-12-28,New Orleans,1610612740,120,Indiana,1610612754,98,1,9,23,107.16363636363637,112.63030303030303,21,11,104.93030303030304,101.06363636363636
2019-12-28,Portland,1610612757,120,LA Lakers,1610612747,128,0,14,18,107.86363636363636,108.82121212121211,24,7,107.6,100.85
2019-12-28,Sacramento,1610612758,110,Phoenix,1610612756,112,0,12,19,100.7625,103.6,11,20,109.5,110.5625
2019-12-28,San Antonio,1610612759,136,Detroit,1610612765,109,1,12,18,107.91290322580645,110.48387096774194,12,20,104.79696969696968,106.07878787878788
2019-12-28,Washington,1610612764,100,New York,1610612752,107,0,9,21,112.1741935483871,117.04838709677419,8,24,99.05757575757576,107.36969696969697
2019-12-29,Denver,1610612743,120,Sacramento,1610612758,115,1,22,9,103.55,98.50625,12,20,101.01515151515152,103.76363636363637
2019-12-29,LA Lakers,1610612747,108,Dallas,1610612742,95,1,25,7,108.12727272727274,101.42121212121212,21,10,112.83125,104.525
2019-12-29,Memphis,1610612763,117,Charlotte,1610612766,104,1,12,21,106.65882352941175,112.14117647058823,13,21,100.12857142857143,106.45714285714286
2019-12-29,New Orleans,1610612740,127,Houston,1610612745,112,1,10,23,107.56470588235294,112.1058823529412,22,10,114.7060606060606,109.45151515151515
2019-12-29,Toronto,1610612761,97,Oklahoma City,1610612760,98,0,22,10,107.36060606060606,102.23030303030303,16,15,104.2375,103.46875
2019-12-30,Chicago,1610612741,102,Milwaukee,1610612749,123,0,13,20,101.9,102.38235294117646,29,5,115.28571428571429,102.68571428571428
2019-12-30,Minnesota,1610612750,122,Brooklyn,1610612751,115,1,11,20,107.4875,111.20625,16,15,106.00625,106.5875
2019-12-30,Orlando,1610612753,93,Atlanta,1610612737,101,0,14,18,99.08181818181819,100.73939393939395,6,27,103.12941176470588,113.86470588235294
2019-12-30,Portland,1610612757,116,Phoenix,1610612756,122,0,14,19,108.18823529411763,109.41176470588235,12,20,109.60303030303031,110.58484848484848
2019-12-30,Utah,1610612762,104,Detroit,1610612765,81,1,20,12,103.84848484848484,102.34545454545454,12,21,104.91764705882352,106.84117647058825
2019-12-30,Washington,1610612764,123,Miami,1610612748,105,1,9,22,111.75625,116.71875,24,8,108.21818181818183,103.47272727272727
2019-12-31,Charlotte,1610612766,92,Boston,1610612738,109,0,13,22,100.24444444444444,106.77222222222221,22,8,106.98387096774194,99.63225806451612
2019-12-31,Houston,1610612745,130,Denver,1610612743,104,1,22,11,114.57647058823531,109.94117647058823,23,9,104.04848484848485,98.96060606060607
2019-12-31,Indiana,1610612754,115,Philadelphia,1610612755,97,1,21,12,104.71764705882352,101.54705882352943,23,12,105.90555555555555,101.20555555555556
2019-12-31,Oklahoma City,1610612760,106,Dallas,1610612742,101,1,17,15,103.98787878787878,103.23939393939395,21,11,112.23939393939395,104.5878787878788
2019-12-31,Sacramento,1610612758,87,LA Clippers,1610612746,105,0,12,21,101.34117647058825,104.21176470588235,23,11,111.0,104.71428571428571
2019-12-31,San Antonio,1610612759,117,Golden State,1610612744,113,1,13,18,108.74375,110.36875,9,25,101.67142857142858,109.05714285714286
2019-12-31,Toronto,1610612761,117,Cleveland,1610612739,97,1,22,11,107.05882352941177,102.04705882352943,10,22,100.36060606060606,108.75454545454545
2020-01-01,LA Lakers,1610612747,117,Phoenix,1610612756,107,1,26,7,108.15882352941175,101.15294117647058,13,20,109.95294117647057,110.65882352941175
2020-01-01,Milwaukee,1610612749,106,Minnesota,1610612750,104,1,30,5,115.45555555555558,102.61111111111111,12,20,107.84848484848484,111.28787878787878
2020-01-01,New York,1610612752,117,Portland,1610612757,93,1,9,24,99.25882352941177,107.16470588235295,14,20,108.34285714285714,109.75714285714285
2020-01-01,Washington,1610612764,101,Orlando,1610612753,122,0,10,22,112.13939393939394,116.3030303030303,14,19,98.81176470588237,100.62941176470588
2020-01-02,Chicago,1610612741,98,Utah,1610612762,102,0,13,21,101.9,102.88571428571429,21,12,103.9,101.71764705882352
2020-01-02,Cleveland,1610612739,106,Charlotte,1610612766,109,0,10,23,100.28235294117648,108.99411764705883,13,23,99.95405405405405,106.73513513513512
2020-01-02,Dallas,1610612742,123,Brooklyn,1610612751,111,1,21,12,111.88235294117646,104.63529411764706,16,16,106.23636363636363,106.97272727272727
2020-01-02,Indiana,1610612754,116,Denver,1610612743,124,0,22,12,104.98571428571428,101.35714285714286,23,10,103.95294117647057,99.88823529411764
2020-01-02,LA Clippers,1610612746,126,Detroit,1610612765,112,1,24,11,110.80000000000001,104.18888888888888,12,22,104.2,106.8
2020-01-02,Miami,1610612748,84,Toronto,1610612761,76,1,24,9,108.12941176470588,103.96470588235294,23,11,107.32857142857142,101.9
2020-01-02,Minnesota,1610612750,99,Golden State,1610612744,84,1,12,21,107.68823529411763,111.12941176470588,9,26,101.96666666666665,109.25
2020-01-02,Sacramento,1610612758,128,Memphis,1610612763,123,1,12,22,100.94285714285714,104.18571428571428,13,21,106.88571428571429,111.94285714285714
2020-01-02,San Antonio,1610612759,103,Oklahoma City,1610612760,109,0,14,18,108.97878787878787,110.4969696969697,18,15,104.09411764705882,103.07058823529411
2020-01-03,Boston,1610612738,109,Atlanta,1610612737,106,1,23,8,106.99375,99.3875,7,27,103.07142857142857,113.18571428571428
2020-01-03,Houston,1610612745,118,Philadelphia,1610612755,108,1,23,11,115.02857142857142,109.81428571428572,23,13,105.58108108108108,101.6108108108108
2020-01-03,LA Lakers,1610612747,123,New Orleans,1610612740,113,1,27,7,108.38571428571429,101.27142857142857,11,23,108.07142857142857,112.08571428571429
2020-01-03,Orlando,1610612753,105,Miami,1610612748,85,1,15,19,99.5,100.67142857142858,25,9,107.37142857142857,103.2
2020-01-03,Phoenix,1610612756,120,New York,1610612752,112,1,13,21,109.77142857142857,110.8,10,24,99.7,106.67142857142858
2020-01-03,Washington,1610612764,103,Portland,1610612757,122,0,10,23,111.77058823529411,116.51176470588234,14,21,107.9111111111111,109.9388888888889
2020-01-04,Atlanta,1610612737,116,Indiana,1610612754,111,1,7,28,103.07777777777777,113.11666666666666,22,13,105.21666666666665,101.97777777777779
2020-01-04,Brooklyn,1610612751,102,Toronto,1610612761,121,0,16,17,106.4,107.44117647058823,23,12,106.43888888888888,101.36666666666667
2020-01-04,Chicago,1610612741,104,Boston,1610612738,111,0,13,22,101.71111111111111,102.81666666666666,24,8,107.03636363636365,99.54848484848485
2020-01-04,Cleveland,1610612739,106,Oklahoma City,1610612760,121,0,10,24,100.37142857142857,108.94285714285714,19,15,104.14285714285714,103.07142857142857
2020-01-04,Dallas,1610612742,120,Charlotte,1610612766,123,0,22,12,112.17142857142858,104.78571428571429,14,23,100.16315789473686,106.7421052631579
2020-01-04,Golden State,1610612744,104,Detroit,1610612765,111,0,9,27,101.48918918918919,109.0,12,23,104.31666666666666,107.31111111111112
2020-01-04,LA Clippers,1610612746,114,Memphis,1610612763,140,0,25,11,111.2189189189189,104.41621621621621,13,22,107.31111111111112,112.33333333333333
2020-01-04,Milwaukee,1610612749,127,San Antonio,1610612759,118,1,31,5,115.16756756756756,102.6108108108108,14,19,108.72941176470589,110.36470588235294
2020-01-04,Orlando,1610612753,96,Utah,1610612762,109,0,16,19,99.63333333333333,100.17222222222223,22,12,103.78571428571429,101.55714285714286
2020-01-04,Sacramento,1610612758,115,New Orleans,1610612740,117,0,13,22,101.70555555555556,104.75,11,24,108.15,112.40555555555554
2020-01-04,Washington,1610612764,128,Denver,1610612743,114,1,10,24,111.44285714285714,116.64285714285714,24,10,104.54285714285714,100.24285714285715
2020-01-05,Cleveland,1610612739,103,Minnesota,1610612750,118,0,10,25,100.53888888888889,109.32222222222222,13,21,107.42857142857143,110.35714285714286
2020-01-05,LA Clippers,1610612746,135,New York,1610612752,132,1,25,12,111.24736842105263,105.32631578947367,10,25,100.03333333333335,107.05
2020-01-05,LA Lakers,1610612747,106,Detroit,1610612765,99,1,28,7,108.75555555555556,101.65,13,23,104.52432432432433,107.13513513513513
2020-01-05,Miami,1610612748,122,Portland,1610612757,111,1,25,10,106.71111111111111,103.21666666666665,15,21,108.29999999999998,109.70270270270271
2020-01-05,Phoenix,1610612756,114,Memphis,1610612763,121,0,14,21,110.03333333333333,110.83888888888889,14,22,108.12972972972973,112.31891891891892
2020-01-06,Atlanta,1610612737,115,Denver,1610612743,123,0,8,28,103.39189189189189,112.97567567567566,24,11,104.78333333333335,101.00555555555556
2020-01-06,Charlotte,1610612766,104,Indiana,1610612754,115,0,15,23,100.73333333333335,107.05128205128206,22,14,105.39189189189189,102.3891891891892
2020-01-06,Dallas,1610612742,118,Chicago,1610612741,110,1,22,13,112.42222222222222,105.24444444444444,13,23,101.82702702702703,103.01081081081081
2020-01-06,New Orleans,1610612740,126,Utah,1610612762,128,0,12,24,108.39459459459458,112.44054054054054,23,12,103.84444444444445,101.4
2020-01-06,Orlando,1610612753,101,Brooklyn,1610612751,89,1,16,20,99.47027027027028,100.3945945945946,16,18,106.15714285714286,107.81428571428572
2020-01-06,Philadelphia,1610612755,120,Oklahoma City,1610612760,113,1,23,14,105.64210526315789,101.92631578947369,20,15,104.6611111111111,103.16666666666667
2020-01-06,Sacramento,1610612758,111,Golden State,1610612744,98,1,13,23,102.0,105.05135135135136,9,28,101.52105263157894,108.97894736842105
2020-01-06,San Antonio,1610612759,126,Milwaukee,1610612749,104,1,14,20,109.0,110.82857142857142,32,5,115.46315789473685,102.98421052631579
2020-01-06,Washington,1610612764,99,Boston,1610612738,94,1,11,24,111.84999999999998,116.48888888888888,25,8,107.13529411764706,99.58823529411765
2020-01-07,Brooklyn,1610612751,103,Oklahoma City,1610612760,111,0,16,19,105.73888888888888,107.61666666666667,20,16,104.8,103.61621621621622
2020-01-07,Cleveland,1610612739,113,Detroit,1610612765,115,0,10,26,100.54594594594595,109.49189189189188,13,24,104.3736842105263,107.1263157894737
2020-01-07,LA Lakers,1610612747,117,New York,1610612752,87,1,29,7,108.63783783783782,101.54864864864865,10,26,100.84864864864865,107.73783783783784
2020-01-07,Memphis,1610612763,119,Minnesota,1610612750,112,1,15,22,108.46842105263158,112.35263157894735,14,21,107.68888888888888,110.09444444444446
2020-01-07,Phoenix,1610612756,103,Sacramento,1610612758,114,0,14,22,110.11621621621622,111.11891891891894,14,23,102.2,104.78947368421052
2020-01-07,Toronto,1610612761,99,Portland,1610612757,101,0,24,12,106.82432432432432,101.37027027027027,15,22,108.34210526315789,109.99473684210527
2020-01-08,Atlanta,1610612737,115,Houston,1610612745,122,0,8,29,103.67368421052632,113.18947368421053,24,11,115.01111111111112,109.70555555555558
2020-01-08,Boston,1610612738,114,San Antonio,1610612759,129,0,25,9,106.64285714285714,99.61428571428571,15,20,109.41666666666667,110.63333333333334
2020-01-08,Charlotte,1610612766,110,Toronto,1610612761,112,0,15,24,100.85,107.2,24,13,106.55263157894737,101.30526315789473
2020-01-08,Dallas,1610612742,106,Denver,1610612743,107,0,23,13,112.53513513513514,105.30810810810812,25,11,105.2081081081081,101.33513513513513
2020-01-08,Golden State,1610612744,98,Milwaukee,1610612749,107,0,9,29,101.3871794871795,109.05641025641025,32,6,115.15641025641027,103.58717948717948
2020-01-08,Indiana,1610612754,108,Miami,1610612748,122,0,23,14,105.5578947368421,102.38947368421051,26,10,107.10270270270271,103.38108108108108
2020-01-08,New Orleans,1610612740,123,Chicago,1610612741,108,1,12,25,108.86315789473684,112.85789473684211,13,24,101.9578947368421,103.46315789473684
2020-01-08,Orlando,1610612753,123,Washington,1610612764,89,1,17,20,99.46315789473684,100.05789473684212,12,24,111.4945945945946,115.8756756756757
2020-01-08,Utah,1610612762,128,New York,1610612752,104,1,24,12,104.54054054054055,101.98918918918919,10,27,100.46315789473684,107.93157894736841
2020-01-09,Detroit,1610612765,112,Cleveland,1610612739,115,0,14,24,104.62820512820512,107.25128205128206,10,27,100.87368421052632,109.65263157894738
2020-01-09,Minnesota,1610612750,116,Portland,1610612757,102,1,14,22,107.76486486486488,110.34324324324324,16,22,108.08461538461539,109.62564102564102
2020-01-09,Oklahoma City,1610612760,113,Houston,1610612745,92,1,21,16,104.92631578947368,103.47894736842106,25,11,115.21351351351353,109.84594594594596
2020-01-09,Philadelphia,1610612755,109,Boston,1610612738,98,1,24,14,106.0051282051282,102.18717948717949,25,10,106.87777777777778,100.37222222222222
2020-01-10,Brooklyn,1610612751,117,Miami,1610612748,113,1,16,20,105.63783783783784,107.64594594594595,27,10,107.42631578947368,103.52105263157894
2020-01-10,Chicago,1610612741,105,Indiana,1610612754,116,0,13,25,102.1076923076923,103.92564102564104,23,15,105.62564102564102,102.8076923076923
2020-01-10,Dallas,1610612742,114,LA Lakers,1610612747,129,0,23,14,112.3,105.30526315789474,30,7,108.80526315789474,101.1
2020-01-10,LA Clippers,1610612746,109,Golden State,1610612744,100,1,26,12,111.8051282051282,105.93589743589743,9,30,101.3,108.975
2020-01-10,Memphis,1610612763,134,San Antonio,1610612759,121,1,16,22,108.76410256410257,112.2974358974359,16,20,109.92972972972974,110.67837837837837
2020-01-10,New York,1610612752,111,New Orleans,1610612740,123,0,10,28,100.55384615384617,108.44615384615383,13,25,109.14615384615384,112.65384615384616
2020-01-10,Phoenix,1610612756,98,Orlando,1610612753,94,1,14,23,109.92105263157895,111.1263157894737,18,20,100.08974358974359,99.78717948717949
2020-01-10,Sacramento,1610612758,106,Milwaukee,1610612749,127,0,15,23,102.48205128205129,104.74358974358974,33,6,114.925,103.45
2020-01-10,Utah,1610612762,109,Charlotte,1610612766,92,1,25,12,105.13157894736842,102.07894736842105,15,25,101.05609756097562,107.34146341463415
2020-01-10,Washington,1610612764,111,Atlanta,1610612737,101,1,12,25,110.87894736842104,116.04210526315791,8,30,104.0102564102564,113.45384615384614
2020-01-11,Boston,1610612738,140,New Orleans,1610612740,105,1,25,11,106.61621621621622,100.56216216216217,14,25,109.475,112.6
2020-01-11,Dallas,1610612742,109,Philadelphia,1610612755,91,1,23,15,112.3051282051282,105.96666666666667,25,14,106.025,102.075
2020-01-11,Denver,1610612743,103,Cleveland,1610612739,111,0,26,11,105.18947368421053,101.47894736842106,11,27,101.25384615384614,109.65897435897435
2020-01-11,Detroit,1610612765,99,Chicago,1610612741,108,0,14,25,104.725,107.4,13,26,102.2,104.225
2020-01-11,Houston,1610612745,139,Minnesota,1610612750,109,1,25,12,114.54210526315791,109.83157894736843,15,22,107.93157894736841,110.04210526315791
2020-01-11,Oklahoma City,1610612760,110,LA Lakers,1610612747,125,0,22,16,105.07948717948719,103.1948717948718,31,7,109.2948717948718,101.37948717948719
2020-01-11,Portland,1610612757,101,Milwaukee,1610612749,122,0,16,23,107.975,109.85,34,6,115.22439024390243,103.43658536585367
2020-01-12,Brooklyn,1610612751,108,Atlanta,1610612737,86,1,17,20,105.85789473684211,107.73684210526316,8,31,103.85,113.4
2020-01-12,Denver,1610612743,114,LA Clippers,1610612746,104,1,26,12,105.17692307692307,101.73333333333335,27,12,111.7,105.75
2020-01-12,Memphis,1610612763,122,Golden State,1610612744,102,1,17,22,109.35,112.55,9,31,101.21219512195121,108.92439024390245
2020-01-12,New York,1610612752,124,Miami,1610612748,121,1,10,29,100.8,108.775,27,11,107.5974358974359,103.82051282051282
2020-01-12,Phoenix,1610612756,100,Charlotte,1610612766,92,1,15,23,109.63589743589743,110.64102564102564,15,26,100.80952380952381,107.31904761904764
2020-01-12,Toronto,1610612761,104,San Antonio,1610612759,105,0,25,13,106.63333333333333,101.50769230769231,16,21,110.13684210526316,111.26315789473684
2020-01-12,Washington,1610612764,116,Utah,1610612762,127,0,13,25,110.82564102564102,115.64358974358976,26,12,105.14358974358976,101.72564102564102
2020-01-13,Boston,1610612738,113,Chicago,1610612741,101,1,26,11,107.42631578947368,100.6421052631579,14,26,102.23658536585366,104.0439024390244
2020-01-13,Detroit,1610612765,110,New Orleans,1610612740,117,0,14,26,104.61707317073171,107.34634146341463,14,26,109.34634146341463,113.21707317073172
2020-01-13,Indiana,1610612754,101,Philadelphia,1610612755,95,1,24,15,105.875,102.925,25,15,105.6829268292683,102.23658536585366
2020-01-13,LA Lakers,1610612747,128,Cleveland,1610612739,99,1,32,7,109.7,101.625,12,27,101.425,109.5
2020-01-13,Minnesota,1610612750,104,Oklahoma City,1610612760,117,0,15,23,107.93333333333332,110.8,22,17,105.275,103.7
2020-01-13,Portland,1610612757,115,Charlotte,1610612766,112,1,16,24,107.6951219512195,110.06829268292684,15,27,100.59534883720931,107.12558139534883
2020-01-13,Sacramento,1610612758,112,Orlando,1610612753,114,0,15,24,102.6,105.25,18,21,99.95,99.7
2020-01-14,Atlanta,1610612737,123,Phoenix,1610612756,110,1,8,32,103.40000000000002,113.21707317073172,16,23,109.35,110.225
2020-01-14,Brooklyn,1610612751,107,Utah,1610612762,118,0,18,20,105.85641025641024,107.17435897435898,27,12,105.75,102.125
2020-01-14,Golden State,1610612744,97,Dallas,1610612742,124,0,9,32,101.19047619047619,109.24761904761905,24,15,112.2,105.575
2020-01-14,LA Clippers,1610612746,128,Cleveland,1610612739,103,1,27,13,111.4780487804878,105.98780487804878,12,28,101.3878048780488,109.8780487804878
2020-01-14,Memphis,1610612763,121,Houston,1610612745,110,1,18,22,109.64878048780487,112.21707317073172,26,12,115.17948717948718,109.7974358974359
2020-01-14,Milwaukee,1610612749,128,New York,1610612752,102,1,35,6,115.35238095238095,103.37142857142855,11,29,101.31219512195122,109.0780487804878
2020-01-15,Boston,1610612738,103,Detroit,1610612765,116,0,27,11,107.55897435897437,100.62564102564102,14,27,104.73809523809524,107.54761904761905
