HOME_TEAM_HOME_WINS,HOME_TEAM_HOME_LOSES,HOME_TEAM_ROAD_WINS,HOME_TEAM_ROAD_LOSES,AWAY_TEAM_HOME_WINS,AWAY_TEAM_HOME_LOSES,AWAY_TEAM_ROAD_WINS,AWAY_TEAM_ROAD_LOSES,HOME_TEAM_PPG,HOME_TEAM_PAPG,AWAY_TEAM_PPG,AWAY_TEAM_PAPG,HOME_TEAM_WINS
0.769,0.231,0.529,0.471,0.816,0.184,0.604,0.396,101,97,104,97,1
0.76,0.24,0.58,0.42,0.922,0.078,0.771,0.229,109,102,114,104,1
0.816,0.184,0.592,0.408,0.774,0.226,0.529,0.471,104,98,101,97,1
0.922,0.078,0.755,0.245,0.765,0.235,0.58,0.42,114,104,109,102,1
0.774,0.226,0.519,0.481,0.82,0.18,0.592,0.408,101,97,104,97,0
0.765,0.235,0.569,0.431,0.923,0.077,0.755,0.245,109,102,114,104,0
0.923,0.077,0.76,0.24,0.75,0.25,0.569,0.431,114,104,109,102,1
0.925,0.075,0.76,0.24,0.82,0.18,0.6,0.4,114,104,104,97,1
0.926,0.074,0.76,0.24,0.82,0.18,0.588,0.412,114,104,104,97,1
0.82,0.18,0.577,0.423,0.927,0.073,0.76,0.24,104,97,114,103,1
0.824,0.176,0.577,0.423,0.927,0.073,0.745,0.255,104,97,113,103,0
0.927,0.073,0.75,0.25,0.808,0.192,0.577,0.423,113,103,104,97,0
0.808,0.192,0.585,0.415,0.911,0.089,0.75,0.25,104,97,113,103,1
0.911,0.089,0.736,0.264,0.811,0.189,0.585,0.415,113,104,104,97,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1
0.5,0.5,0.5,0.5,0.667,0.333,0.5,0.5,0,0,122,117,1
0.667,0.333,0.5,0.5,0.5,0.5,0.5,0.5,113,104,0,0,0
0.5,0.5,0.667,0.333,0.5,0.5,0.667,0.333,113,94,129,100,0
0.5,0.5,0.333,0.667,0.667,0.333,0.5,0.5,117,122,130,121,1
0.5,0.5,0.333,0.667,0.5,0.5,0.333,0.667,121,130,114,120,0
0.5,0.5,0.333,0.667,0.333,0.667,0.5,0.5,91,109,96,108,1
0.5,0.5,0.667,0.333,0.5,0.5,0.667,0.333,108,96,107,96,0
0.333,0.667,0.5,0.5,0.333,0.667,0.5,0.5,102,107,100,129,0
0.5,0.5,0.667,0.333,0.333,0.667,0.5,0.5,103,97,94,113,1
0.667,0.333,0.5,0.5,0.667,0.333,0.5,0.5,109,91,117,88,0
0.5,0.5,0.333,0.667,0.667,0.333,0.5,0.5,104,113,120,114,1
0.667,0.333,0.5,0.5,0.667,0.333,0.333,0.667,105,99,112,112,1
0.5,0.5,0.75,0.25,0.667,0.333,0.333,0.667,102,93,110,111,0
0.667,0.333,0.667,0.333,0.333,0.667,0.333,0.667,105,89,89,108,1
0.5,0.5,0.667,0.333,0.5,0.5,0.5,0.5,107,102,109,109,0
0.333,0.667,0.5,0.5,0.667,0.333,0.333,0.667,96,107,110,108,1
0.5,0.5,0.333,0.667,0.667,0.333,0.5,0.5,88,117,102,98,1
0.333,0.667,0.5,0.5,0.667,0.333,0.5,0.5,97,103,114,99,0
0.333,0.667,0.667,0.333,0.5,0.5,0.333,0.667,103,98,98,102,1
0.5,0.5,0.75,0.25,0.25,0.75,0.5,0.5,115,97,108,114,1
0.667,0.333,0.333,0.667,0.5,0.5,0.5,0.5,99,95,103,107,1
0.5,0.5,0.5,0.5,0.333,0.667,0.333,0.667,110,109,109,118,1
0.5,0.5,0.667,0.333,0.667,0.333,0.333,0.667,114,106,100,101,1
0.667,0.333,0.333,0.667,0.5,0.5,0.333,0.667,103,104,99,114,1
0.333,0.667,0.667,0.333,0.667,0.333,0.75,0.25,99,96,109,91,0
0.667,0.333,0.667,0.333,0.667,0.333,0.333,0.667,108,103,104,105,1
0.333,0.667,0.333,0.667,0.333,0.667,0.667,0.333,102,113,111,121,0
0.667,0.333,0.667,0.333,0.5,0.5,0.667,0.333,109,85,104,99,1
0.667,0.333,0.25,0.75,0.75,0.25,0.5,0.5,109,108,111,100,0
0.667,0.333,0.667,0.333,0.25,0.75,0.333,0.667,101,90,101,110,1
0.5,0.5,0.5,0.5,0.333,0.667,0.667,0.333,100,92,110,108,1
0.75,0.25,0.667,0.333,0.667,0.333,0.5,0.5,105,92,104,103,1
0.75,0.25,0.333,0.667,0.667,0.333,0.333,0.667,99,91,99,110,1
0.667,0.333,0.25,0.75,0.667,0.333,0.25,0.75,108,114,101,107,1
0.25,0.75,0.667,0.333,0.5,0.5,0.5,0.5,99,99,102,101,1
0.5,0.5,0.25,0.75,0.75,0.25,0.333,0.667,100,104,106,104,1
0.25,0.75,0.333,0.667,0.5,0.5,0.333,0.667,98,109,96,104,0
0.25,0.75,0.5,0.5,0.333,0.667,0.25,0.75,84,103,92,107,0
0.5,0.5,0.667,0.333,0.333,0.667,0.75,0.25,111,110,109,114,0
0.667,0.333,0.8,0.2,0.667,0.333,0.25,0.75,108,93,91,96,0
0.75,0.25,0.667,0.333,0.667,0.333,0.2,0.8,108,88,103,109,0
0.667,0.333,0.5,0.5,0.75,0.25,0.667,0.333,108,106,113,96,1
0.5,0.5,0.25,0.75,0.8,0.2,0.333,0.667,104,111,99,90,1
0.333,0.667,0.75,0.25,0.2,0.8,0.5,0.5,100,97,90,103,1
0.75,0.25,0.667,0.333,0.75,0.25,0.667,0.333,106,93,109,101,0
0.75,0.25,0.25,0.75,0.2,0.8,0.333,0.667,99,107,102,111,1
0.667,0.333,0.25,0.75,0.667,0.333,0.4,0.6,96,107,108,109,0
0.25,0.75,0.25,0.75,0.4,0.6,0.667,0.333,100,112,109,114,1
0.667,0.333,0.4,0.6,0.333,0.667,0.25,0.75,95,95,103,109,1
0.5,0.5,0.25,0.75,0.6,0.4,0.5,0.5,101,113,101,95,0
0.8,0.2,0.667,0.333,0.75,0.25,0.5,0.5,111,99,108,105,1
0.333,0.667,0.8,0.2,0.75,0.25,0.75,0.25,113,111,103,96,1
0.5,0.5,0.5,0.5,0.75,0.25,0.25,0.75,101,106,110,112,1
0.667,0.333,0.25,0.75,0.333,0.667,0.5,0.5,105,96,107,107,0
0.333,0.667,0.4,0.6,0.5,0.5,0.4,0.6,95,105,100,102,1
0.6,0.4,0.25,0.75,0.5,0.5,0.75,0.25,105,109,102,96,0
0.75,0.25,0.5,0.5,0.5,0.5,0.25,0.75,110,98,96,110,0
0.333,0.667,0.2,0.8,0.4,0.6,0.5,0.5,98,106,110,115,0
0.667,0.333,0.333,0.667,0.5,0.5,0.8,0.2,107,110,115,108,1
0.8,0.2,0.25,0.75,0.6,0.4,0.667,0.333,97,102,100,91,0
0.2,0.8,0.25,0.75,0.4,0.6,0.25,0.75,98,106,104,112,0
0.6,0.4,0.667,0.333,0.4,0.6,0.667,0.333,104,97,101,98,1
0.75,0.25,0.4,0.6,0.5,0.5,0.8,0.2,95,92,105,95,0
0.333,0.667,0.25,0.75,0.6,0.4,0.667,0.333,101,113,110,97,1
0.6,0.4,0.5,0.5,0.667,0.333,0.5,0.5,106,96,110,107,1
0.8,0.2,0.25,0.75,0.333,0.667,0.6,0.4,100,94,106,105,1
0.75,0.25,0.2,0.8,0.6,0.4,0.5,0.5,109,115,109,102,1
0.6,0.4,0.5,0.5,0.5,0.5,0.333,0.667,106,106,99,102,1
0.75,0.25,0.6,0.4,0.5,0.5,0.25,0.75,102,101,104,97,1
0.5,0.5,0.4,0.6,0.5,0.5,0.25,0.75,96,103,100,107,1
0.2,0.8,0.333,0.667,0.833,0.167,0.667,0.333,90,104,114,104,0
0.5,0.5,0.833,0.167,0.6,0.4,0.75,0.25,104,94,100,90,0
0.75,0.25,0.4,0.6,0.333,0.667,0.5,0.5,110,109,102,104,0
0.25,0.75,0.2,0.8,0.667,0.333,0.5,0.5,97,106,108,104,1
0.75,0.25,0.333,0.667,0.4,0.6,0.4,0.6,108,108,105,112,1
0.667,0.333,0.25,0.75,0.4,0.6,0.6,0.4,95,101,109,111,0
0.5,0.5,0.4,0.6,0.6,0.4,0.4,0.6,100,109,94,93,0
0.667,0.333,0.667,0.333,0.5,0.5,0.286,0.714,102,95,98,104,0
0.6,0.4,0.4,0.6,0.6,0.4,0.4,0.6,106,103,95,100,1
0.5,0.5,0.8,0.2,0.8,0.2,0.2,0.8,102,95,109,111,1
0.5,0.5,0.667,0.333,0.167,0.833,0.25,0.75,112,110,100,107,1
0.6,0.4,0.8,0.2,0.833,0.167,0.25,0.75,102,90,100,93,1
0.8,0.2,0.6,0.4,0.4,0.6,0.5,0.5,103,100,98,98,1
0.167,0.833,0.333,0.667,0.6,0.4,0.5,0.5,92,104,96,95,0
0.5,0.5,0.2,0.8,0.667,0.333,0.429,0.571,97,103,108,108,0
0.5,0.5,0.25,0.75,0.5,0.5,0.2,0.8,103,107,101,100,1
0.833,0.167,0.75,0.25,0.667,0.333,0.5,0.5,112,103,107,96,0
0.8,0.2,0.333,0.667,0.4,0.6,0.2,0.8,110,108,95,101,0
0.571,0.429,0.25,0.75,0.333,0.667,0.571,0.429,95,101,105,105,1
0.4,0.6,0.667,0.333,0.4,0.6,0.333,0.667,108,109,105,113,1
0.5,0.5,0.375,0.625,0.167,0.833,0.2,0.8,98,102,101,108,1
0.667,0.333,0.6,0.4,0.667,0.333,0.4,0.6,107,98,107,100,1
0.6,0.4,0.8,0.2,0.6,0.4,0.571,0.429,105,96,98,94,1
0.6,0.4,0.667,0.333,0.4,0.6,0.333,0.667,112,109,97,100,1
0.8,0.2,0.167,0.833,0.143,0.857,0.333,0.667,108,113,91,105,1
0.667,0.333,0.8,0.2,0.5,0.5,0.667,0.333,104,89,110,110,1
0.4,0.6,0.4,0.6,0.571,0.429,0.25,0.75,102,109,105,107,1
0.833,0.167,0.6,0.4,0.571,0.429,0.667,0.333,102,97,100,95,0
0.6,0.4,0.333,0.667,0.5,0.5,0.167,0.833,92,102,103,103,0
0.4,0.6,0.286,0.714,0.833,0.167,0.2,0.8,107,114,97,96,1
0.4,0.6,0.833,0.167,0.667,0.333,0.5,0.5,102,97,108,107,0
0.4,0.6,0.2,0.8,0.6,0.4,0.4,0.6,98,105,110,111,1
0.333,0.667,0.5,0.5,0.667,0.333,0.667,0.333,105,105,113,107,0
0.4,0.6,0.4,0.6,0.667,0.333,0.333,0.667,96,98,107,102,0
0.667,0.333,0.4,0.6,0.167,0.833,0.167,0.833,103,101,100,107,0
0.6,0.4,0.375,0.625,0.667,0.333,0.333,0.667,98,101,108,108,0
0.6,0.4,0.333,0.667,0.5,0.5,0.4,0.6,107,112,103,107,1
0.667,0.333,0.8,0.2,0.571,0.429,0.75,0.25,105,96,102,96,0
0.714,0.286,0.6,0.4,0.714,0.286,0.8,0.2,102,99,105,88,0
0.5,0.5,0.333,0.667,0.6,0.4,0.5,0.5,94,104,98,95,0
0.143,0.857,0.25,0.75,0.833,0.167,0.167,0.833,94,107,110,113,1
0.5,0.5,0.571,0.429,0.5,0.5,0.375,0.625,106,110,97,101,1
0.333,0.667,0.833,0.167,0.833,0.167,0.167,0.833,102,97,98,97,1
0.5,0.5,0.2,0.8,0.714,0.286,0.75,0.25,101,103,111,104,0
0.714,0.286,0.6,0.4,0.25,0.75,0.25,0.75,108,99,96,107,1
0.667,0.333,0.429,0.571,0.429,0.571,0.2,0.8,106,101,100,103,1
0.25,0.75,0.5,0.5,0.833,0.167,0.143,0.857,105,108,96,97,0
0.667,0.333,0.556,0.444,0.429,0.571,0.833,0.167,107,106,101,96,0
0.833,0.167,0.143,0.857,0.667,0.333,0.333,0.667,109,112,108,109,0
0.333,0.667,0.4,0.6,0.6,0.4,0.556,0.444,96,98,97,93,0
0.571,0.429,0.4,0.6,0.625,0.375,0.25,0.75,103,102,97,102,1
0.5,0.5,0.286,0.714,0.714,0.286,0.833,0.167,105,104,105,90,0
0.167,0.833,0.286,0.714,0.667,0.333,0.429,0.571,101,107,107,106,0
0.5,0.5,0.286,0.714,0.571,0.429,0.2,0.8,107,113,104,108,0
0.571,0.429,0.8,0.2,0.5,0.5,0.333,0.667,103,98,101,108,1
0.714,0.286,0.8,0.2,0.571,0.429,0.8,0.2,110,103,105,98,1
0.667,0.333,0.714,0.286,0.429,0.571,0.286,0.714,114,106,107,113,1
0.4,0.6,0.286,0.714,0.667,0.333,0.5,0.5,105,105,109,105,1
0.625,0.375,0.6,0.4,0.429,0.571,0.333,0.667,103,100,92,102,0
0.571,0.429,0.571,0.429,0.2,0.8,0.5,0.5,108,111,104,107,1
0.833,0.167,0.25,0.75,0.556,0.444,0.6,0.4,97,97,104,102,1
0.5,0.5,0.556,0.444,0.25,0.75,0.2,0.8,107,106,96,108,1
0.714,0.286,0.143,0.857,0.429,0.571,0.429,0.571,108,112,95,104,1
0.714,0.286,0.857,0.143,0.571,0.429,0.333,0.667,107,91,106,107,1
0.143,0.857,0.286,0.714,0.667,0.333,0.429,0.571,101,109,108,108,1
0.5,0.5,0.286,0.714,0.4,0.6,0.286,0.714,101,109,97,102,1
0.429,0.571,0.857,0.143,0.286,0.714,0.4,0.6,101,96,95,98,1
0.6,0.4,0.6,0.4,0.625,0.375,0.2,0.8,97,93,97,102,0
0.75,0.25,0.8,0.2,0.625,0.375,0.8,0.2,109,102,105,99,1
0.667,0.333,0.444,0.556,0.571,0.429,0.286,0.714,108,107,105,109,1
0.286,0.714,0.333,0.667,0.75,0.25,0.6,0.4,94,98,109,98,0
0.5,0.5,0.286,0.714,0.571,0.429,0.667,0.333,107,105,104,98,0
0.625,0.375,0.571,0.429,0.714,0.286,0.429,0.571,108,111,106,100,0
0.75,0.25,0.667,0.333,0.625,0.375,0.4,0.6,107,98,103,102,1
0.667,0.333,0.375,0.625,0.4,0.6,0.25,0.75,107,108,94,101,1
0.2,0.8,0.444,0.556,0.429,0.571,0.25,0.75,104,108,108,115,1
0.75,0.25,0.143,0.857,0.778,0.222,0.8,0.2,106,108,110,103,1
0.75,0.25,0.857,0.143,0.625,0.375,0.333,0.667,108,92,97,101,0
0.571,0.429,0.286,0.714,0.857,0.143,0.25,0.75,101,106,98,96,1
0.556,0.444,0.5,0.5,0.6,0.4,0.556,0.444,103,102,107,104,1
0.429,0.571,0.375,0.625,0.25,0.75,0.286,0.714,92,102,101,109,1
0.25,0.75,0.167,0.833,0.429,0.571,0.167,0.833,95,108,99,104,1
0.5,0.5,0.333,0.667,0.5,0.5,0.857,0.143,99,103,101,96,0
0.625,0.375,0.667,0.333,0.714,0.286,0.714,0.286,106,101,116,108,0
0.6,0.4,0.5,0.5,0.556,0.444,0.571,0.429,107,104,107,111,1
0.25,0.75,0.333,0.667,0.625,0.375,0.333,0.667,94,97,103,102,1
0.429,0.571,0.286,0.714,0.333,0.667,0.167,0.833,107,106,96,108,1
0.5,0.5,0.6,0.4,0.714,0.286,0.5,0.5,97,93,106,99,0
0.429,0.571,0.143,0.857,0.625,0.375,0.286,0.714,100,104,101,106,1
0.714,0.286,0.375,0.625,0.714,0.286,0.75,0.25,106,105,117,109,0
0.571,0.429,0.714,0.286,0.778,0.222,0.667,0.333,105,99,107,98,1
0.778,0.222,0.667,0.333,0.857,0.143,0.222,0.778,109,103,98,96,1
0.4,0.6,0.222,0.778,0.625,0.375,0.429,0.571,93,100,98,102,0
0.333,0.667,0.444,0.556,0.556,0.444,0.667,0.333,105,107,107,103,0
0.778,0.222,0.143,0.857,0.429,0.571,0.222,0.778,106,106,108,116,0
0.714,0.286,0.444,0.556,0.5,0.5,0.875,0.125,110,108,101,96,0
0.25,0.75,0.25,0.75,0.556,0.444,0.5,0.5,100,107,107,112,1
0.6,0.4,0.5,0.5,0.571,0.429,0.25,0.75,103,102,106,110,1
0.429,0.571,0.333,0.667,0.667,0.333,0.857,0.143,100,104,108,93,0
0.857,0.143,0.2,0.8,0.625,0.375,0.375,0.625,97,97,104,105,0
0.667,0.333,0.5,0.5,0.429,0.571,0.6,0.4,108,105,95,93,1
0.667,0.333,0.875,0.125,0.714,0.286,0.556,0.444,109,95,105,97,1
0.625,0.375,0.5,0.5,0.5,0.5,0.286,0.714,97,99,108,104,1
0.625,0.375,0.286,0.714,0.714,0.286,0.778,0.222,100,101,116,107,0
0.333,0.667,0.25,0.75,0.625,0.375,0.714,0.286,101,106,105,99,1
0.5,0.5,0.375,0.625,0.333,0.667,0.222,0.778,92,100,91,98,1
0.333,0.667,0.143,0.857,0.429,0.571,0.3,0.7,95,108,108,114,1
0.5,0.5,0.143,0.857,0.333,0.667,0.333,0.667,101,105,94,95,0
0.571,0.429,0.222,0.778,0.556,0.444,0.444,0.556,106,112,106,112,0
0.286,0.714,0.444,0.556,0.429,0.571,0.545,0.455,106,108,96,94,1
0.625,0.375,0.444,0.556,0.714,0.286,0.5,0.5,109,109,104,98,0
0.625,0.375,0.25,0.75,0.778,0.222,0.571,0.429,102,107,106,98,1
0.636,0.364,0.5,0.5,0.7,0.3,0.143,0.857,104,102,105,107,0
0.375,0.625,0.333,0.667,0.556,0.444,0.714,0.286,101,105,108,104,1
0.625,0.375,0.625,0.375,0.667,0.333,0.5,0.5,105,101,96,97,0
0.75,0.25,0.2,0.8,0.714,0.286,0.5,0.5,96,97,109,104,0
0.7,0.3,0.25,0.75,0.714,0.286,0.8,0.2,106,107,116,108,0
0.7,0.3,0.875,0.125,0.556,0.444,0.625,0.375,109,95,107,104,1
0.556,0.444,0.286,0.714,0.556,0.444,0.375,0.625,102,103,92,99,1
0.5,0.5,0.25,0.75,0.625,0.375,0.444,0.556,105,103,103,104,0
0.4,0.6,0.143,0.857,0.333,0.667,0.429,0.571,97,108,96,96,1
0.5,0.5,0.889,0.111,0.333,0.667,0.2,0.8,103,97,90,98,1
0.444,0.556,0.143,0.857,0.429,0.571,0.273,0.727,102,106,108,114,1
0.778,0.222,0.5,0.5,0.4,0.6,0.25,0.75,105,98,102,107,0
0.375,0.625,0.444,0.556,0.714,0.286,0.545,0.455,105,106,105,98,1
0.556,0.444,0.444,0.556,0.583,0.417,0.5,0.5,109,109,105,103,1
0.667,0.333,0.25,0.75,0.556,0.444,0.5,0.5,102,106,108,112,1
0.5,0.5,0.222,0.778,0.625,0.375,0.5,0.5,106,113,103,103,0
0.556,0.444,0.625,0.375,0.556,0.444,0.889,0.111,104,101,102,97,0
0.8,0.2,0.667,0.333,0.556,0.444,0.455,0.545,108,101,107,111,1
0.333,0.667,0.182,0.818,0.727,0.273,0.875,0.125,90,97,110,96,0
0.667,0.333,0.2,0.8,0.333,0.667,0.375,0.625,96,97,96,96,1
0.714,0.286,0.818,0.182,0.6,0.4,0.444,0.556,117,106,109,109,1
0.714,0.286,0.545,0.455,0.556,0.444,0.556,0.444,108,104,108,105,0
0.636,0.364,0.25,0.75,0.7,0.3,0.5,0.5,104,108,105,99,0
0.4,0.6,0.333,0.667,0.444,0.556,0.25,0.75,103,106,104,103,1
0.556,0.444,0.333,0.667,0.429,0.571,0.25,0.75,92,99,107,114,0
0.455,0.545,0.143,0.857,0.667,0.333,0.556,0.444,98,107,97,96,0
0.444,0.556,0.333,0.667,0.583,0.417,0.429,0.571,101,105,105,104,1
0.429,0.571,0.5,0.5,0.444,0.556,0.444,0.556,96,95,106,106,1
0.625,0.375,0.545,0.455,0.556,0.444,0.9,0.1,104,103,103,98,0
0.818,0.182,0.667,0.333,0.286,0.714,0.182,0.818,110,103,91,99,1
0.444,0.556,0.4,0.6,0.583,0.417,0.375,0.625,104,107,105,105,0
0.7,0.3,0.2,0.8,0.727,0.273,0.889,0.111,97,96,110,97,1
0.583,0.417,0.25,0.75,0.444,0.556,0.222,0.778,103,107,105,113,1
0.6,0.4,0.4,0.6,0.75,0.25,0.818,0.182,109,112,119,106,0
0.667,0.333,0.6,0.4,0.333,0.667,0.333,0.667,97,96,95,97,0
0.6,0.4,0.286,0.714,0.556,0.444,0.6,0.4,101,102,108,105,0
0.7,0.3,0.25,0.75,0.5,0.5,0.625,0.375,102,105,105,102,1
0.5,0.5,0.333,0.667,0.5,0.5,0.143,0.857,91,98,102,105,0
0.417,0.583,0.143,0.857,0.714,0.286,0.5,0.5,98,106,105,99,0
0.429,0.571,0.308,0.692,0.444,0.556,0.222,0.778,106,112,103,104,0
0.556,0.444,0.417,0.583,0.455,0.545,0.333,0.667,108,113,104,106,1
0.5,0.5,0.333,0.667,0.625,0.375,0.545,0.455,102,104,107,105,0
0.5,0.5,0.5,0.5,0.7,0.3,0.556,0.444,96,94,104,98,1
0.5,0.5,0.556,0.444,0.727,0.273,0.25,0.75,105,103,103,106,1
0.75,0.25,0.833,0.167,0.444,0.556,0.3,0.7,118,105,103,102,1
0.333,0.667,0.4,0.6,0.6,0.4,0.6,0.4,94,96,96,96,0
0.583,0.417,0.444,0.556,0.727,0.273,0.2,0.8,106,106,98,96,1
0.5,0.5,0.25,0.75,0.556,0.444,0.909,0.091,102,104,103,98,0
0.444,0.556,0.2,0.8,0.455,0.545,0.333,0.667,104,113,102,105,0
0.286,0.714,0.167,0.833,0.455,0.545,0.3,0.7,91,101,104,106,1
0.615,0.385,0.25,0.75,0.727,0.273,0.8,0.2,104,107,110,97,1
0.545,0.455,0.4,0.6,0.7,0.3,0.5,0.5,108,111,102,98,1
0.455,0.545,0.333,0.667,0.545,0.455,0.286,0.714,91,98,101,102,0
0.385,0.615,0.143,0.857,0.833,0.167,0.667,0.333,97,106,112,102,0
0.375,0.625,0.308,0.692,0.4,0.6,0.4,0.6,105,111,106,108,0
0.6,0.4,0.417,0.583,0.625,0.375,0.583,0.417,109,112,108,104,0
0.778,0.222,0.833,0.167,0.7,0.3,0.455,0.545,118,105,101,99,1
0.6,0.4,0.636,0.364,0.545,0.455,0.556,0.444,97,96,105,103,0
0.3,0.7,0.4,0.6,0.556,0.444,0.545,0.455,95,97,104,103,0
0.444,0.556,0.273,0.727,0.556,0.444,0.5,0.5,103,103,96,92,0
0.727,0.273,0.222,0.778,0.615,0.385,0.444,0.556,103,106,106,105,0
0.556,0.444,0.636,0.364,0.357,0.643,0.143,0.857,108,104,98,107,1
0.455,0.545,0.25,0.75,0.455,0.545,0.4,0.6,102,105,103,105,1
0.4,0.6,0.2,0.8,0.727,0.273,0.727,0.273,104,114,107,97,1
0.545,0.455,0.6,0.4,0.727,0.273,0.182,0.818,105,102,97,97,0
0.545,0.455,0.375,0.625,0.833,0.167,0.714,0.286,101,102,112,102,1
0.455,0.545,0.273,0.727,0.583,0.417,0.4,0.6,102,105,108,110,1
0.556,0.444,0.917,0.083,0.417,0.583,0.333,0.667,104,98,92,98,0
0.556,0.444,0.538,0.462,0.625,0.375,0.615,0.385,97,93,109,105,1
0.556,0.444,0.583,0.417,0.727,0.273,0.25,0.75,104,103,98,96,0
0.714,0.286,0.538,0.462,0.583,0.417,0.364,0.636,105,99,107,110,0
0.375,0.625,0.167,0.833,0.5,0.5,0.917,0.083,91,100,103,98,0
0.4,0.6,0.455,0.545,0.273,0.727,0.4,0.6,107,108,96,98,0
0.4,0.6,0.273,0.727,0.667,0.333,0.222,0.778,103,104,103,106,0
0.615,0.385,0.5,0.5,0.5,0.5,0.25,0.75,107,105,102,104,1
0.333,0.667,0.308,0.692,0.7,0.3,0.417,0.583,106,112,101,99,1
0.545,0.455,0.417,0.583,0.643,0.357,0.25,0.75,109,113,103,105,1
0.6,0.4,0.636,0.364,0.545,0.455,0.636,0.364,109,104,96,97,1
0.455,0.545,0.2,0.8,0.583,0.417,0.375,0.625,106,114,102,102,0
0.5,0.5,0.6,0.4,0.333,0.667,0.167,0.833,104,102,91,100,1
0.833,0.167,0.625,0.375,0.727,0.273,0.667,0.333,111,103,108,98,0
0.8,0.2,0.833,0.167,0.625,0.375,0.571,0.429,117,104,109,106,0
0.545,0.455,0.583,0.417,0.417,0.583,0.4,0.6,97,98,92,98,1
0.6,0.4,0.538,0.462,0.273,0.727,0.455,0.545,98,93,96,98,0
0.7,0.3,0.385,0.615,0.727,0.273,0.308,0.692,101,99,99,97,0
0.5,0.5,0.583,0.417,0.455,0.545,0.364,0.636,105,104,103,105,1
0.625,0.375,0.538,0.462,0.769,0.231,0.625,0.375,104,98,110,104,1
0.364,0.636,0.455,0.545,0.625,0.375,0.6,0.4,106,108,110,107,0
0.5,0.5,0.273,0.727,0.727,0.273,0.692,0.308,102,104,108,98,0
0.667,0.333,0.3,0.7,0.364,0.636,0.273,0.727,103,106,103,104,1
0.357,0.643,0.125,0.875,0.417,0.583,0.364,0.636,97,107,92,97,0
0.5,0.5,0.923,0.077,0.5,0.5,0.222,0.778,102,97,102,105,1
0.636,0.364,0.636,0.364,0.583,0.417,0.417,0.583,109,104,106,109,1
0.538,0.462,0.6,0.4,0.364,0.636,0.25,0.75,104,102,103,104,0
0.333,0.667,0.154,0.846,0.667,0.333,0.538,0.462,91,99,104,99,1
0.727,0.273,0.833,0.167,0.4,0.6,0.308,0.692,118,106,106,111,1
0.583,0.417,0.583,0.417,0.583,0.417,0.385,0.615,97,98,105,109,1
0.583,0.417,0.444,0.556,0.417,0.583,0.2,0.8,103,101,105,114,1
0.333,0.667,0.125,0.875,0.545,0.455,0.583,0.417,97,107,104,103,0
0.583,0.417,0.417,0.583,0.273,0.727,0.5,0.5,110,113,97,98,1
0.667,0.333,0.636,0.364,0.636,0.364,0.385,0.615,109,103,101,101,1
0.545,0.455,0.538,0.462,0.333,0.667,0.455,0.545,99,94,106,109,1
0.727,0.273,0.357,0.643,0.417,0.583,0.417,0.583,100,96,93,97,0
0.727,0.273,0.714,0.286,0.643,0.357,0.222,0.778,109,98,103,106,0
0.692,0.308,0.3,0.7,0.455,0.545,0.333,0.667,104,106,102,104,1
0.643,0.357,0.5,0.5,0.462,0.538,0.273,0.727,108,105,102,105,1
0.636,0.364,0.357,0.643,0.667,0.333,0.5,0.5,100,102,107,105,0
0.417,0.583,0.182,0.818,0.5,0.5,0.2,0.8,105,114,102,105,0
0.667,0.333,0.5,0.5,0.615,0.385,0.417,0.583,103,99,110,112,0
0.4,0.6,0.154,0.846,0.5,0.5,0.6,0.4,91,98,105,103,0
0.75,0.25,0.833,0.167,0.643,0.357,0.3,0.7,119,106,104,106,1
0.625,0.375,0.625,0.375,0.545,0.455,0.615,0.385,111,107,104,103,1
0.583,0.417,0.357,0.643,0.583,0.417,0.538,0.462,105,109,99,94,0
0.615,0.385,0.444,0.556,0.545,0.455,0.923,0.077,103,101,102,98,0
0.462,0.538,0.25,0.75,0.615,0.385,0.583,0.417,102,105,97,98,0
0.312,0.688,0.125,0.875,0.333,0.667,0.417,0.583,97,107,106,109,0
0.692,0.308,0.636,0.364,0.769,0.231,0.556,0.444,110,102,110,104,0
0.667,0.333,0.357,0.643,0.6,0.4,0.5,0.5,100,96,103,100,1
