HOME_TEAM_HOME_WINS,HOME_TEAM_ROAD_WINS,AWAY_TEAM_HOME_WINS,AWAY_TEAM_ROAD_WINS,HOME_TEAM_RATING,AWAY_TEAM_RATING,HOME_TEAM_PPG,HOME_TEAM_PAPG,AWAY_TEAM_PPG,AWAY_TEAM_PAPG,HOME_TEAM_WINS
0.761,0.696,0.739,0.6,0.8333333333333334,0.9333333333333333,105,98,115,109,0
0.702,0.587,0.739,0.447,0.5,0.6333333333333333,107,104,109,107,1
0.867,0.756,0.674,0.553,1.0,0.3666666666666667,116,104,100,96,1
0.761,0.511,0.674,0.553,0.8,0.6666666666666667,110,107,105,102,1
0.745,0.696,0.739,0.609,0.8333333333333334,0.9333333333333333,105,98,115,109,1
0.87,0.756,0.674,0.542,1.0,0.3666666666666667,115,104,100,96,1
0.739,0.438,0.708,0.587,0.6333333333333333,0.5,109,107,108,105,1
0.739,0.596,0.75,0.696,0.9333333333333333,0.8333333333333334,115,109,105,98,0
0.674,0.542,0.766,0.511,0.6666666666666667,0.8,105,102,110,107,0
0.674,0.531,0.872,0.756,0.3666666666666667,1.0,100,97,115,104,0
0.723,0.596,0.75,0.702,0.9333333333333333,0.8333333333333334,114,109,105,98,1
0.66,0.542,0.766,0.522,0.6666666666666667,0.8,105,102,110,107,0
0.745,0.438,0.708,0.574,0.6333333333333333,0.5,109,107,107,105,1
0.66,0.531,0.872,0.761,0.3666666666666667,1.0,100,97,115,103,0
0.75,0.688,0.729,0.596,0.8333333333333334,0.9333333333333333,105,98,114,109,1
0.708,0.562,0.75,0.438,0.5,0.6333333333333333,107,105,109,107,1
0.729,0.583,0.755,0.688,0.9333333333333333,0.8333333333333334,114,109,105,98,0
0.75,0.429,0.714,0.562,0.6333333333333333,0.5,109,107,107,105,1
0.872,0.766,0.755,0.694,1.0,0.8333333333333334,115,103,105,98,1
0.714,0.551,0.755,0.429,0.5,0.6333333333333333,107,105,109,107,1
0.875,0.766,0.755,0.68,1.0,0.8333333333333334,115,103,105,98,1
0.72,0.551,0.766,0.532,0.5,0.8,107,105,110,106,0
0.706,0.551,0.766,0.542,0.5,0.8,107,105,110,106,0
0.755,0.667,0.878,0.766,0.8333333333333334,1.0,105,98,116,103,0
0.766,0.551,0.692,0.551,0.8,0.5,110,106,107,105,0
0.74,0.667,0.878,0.771,0.8333333333333334,1.0,105,99,116,103,0
0.75,0.551,0.692,0.56,0.8,0.5,110,106,107,105,1
0.692,0.549,0.755,0.551,0.5,0.8,107,105,110,106,0
0.878,0.776,0.755,0.56,1.0,0.8,116,103,111,106,1
0.88,0.776,0.755,0.549,1.0,0.8,116,103,111,106,1
0.755,0.538,0.882,0.776,0.8,1.0,111,106,116,103,0
0.74,0.538,0.882,0.78,0.8,1.0,111,107,116,104,1
0.882,0.765,0.745,0.538,1.0,0.8,116,104,111,107,1
0.5,0.5,0.5,0.5,0.9333333333333333,0.7666666666666666,0,0,0,0,1
0.5,0.5,0.5,0.5,1.0,0.4666666666666667,0,0,0,0,0
0.5,0.333,0.5,0.5,0.7666666666666666,0.30000000000000004,99,102,0,0,0
0.5,0.5,0.5,0.5,0.5666666666666667,0.8,0,0,0,0,0
0.5,0.5,0.5,0.5,0.6333333333333333,0.7333333333333334,0,0,0,0,1
0.5,0.5,0.5,0.5,0.6666666666666667,0.09999999999999998,0,0,0,0,1
0.5,0.5,0.5,0.5,0.5333333333333333,0.19999999999999996,0,0,0,0,1
0.5,0.5,0.5,0.5,0.3666666666666667,0.7,0,0,0,0,1
0.5,0.5,0.5,0.5,0.1333333333333333,0.6,0,0,0,0,0
0.5,0.5,0.5,0.667,0.2666666666666667,0.4666666666666667,0,0,122,121,0
0.5,0.5,0.5,0.5,0.9666666666666667,0.16666666666666663,0,0,0,0,1
0.5,0.5,0.5,0.5,0.4,0.33333333333333337,0,0,0,0,1
0.5,0.5,0.5,0.5,0.43333333333333335,0.033333333333333326,0,0,0,0,1
0.5,0.5,0.5,0.5,0.06666666666666665,0.8333333333333334,0,0,0,0,0
0.5,0.5,0.5,0.5,0.8666666666666667,0.23333333333333328,0,0,0,0,1
0.5,0.5,0.5,0.5,0.9,0.5,0,0,0,0,1
0.5,0.333,0.667,0.5,0.09999999999999998,0.3666666666666667,131,140,116,109,1
0.5,0.333,0.5,0.667,0.7333333333333334,0.8,90,102,117,111,1
0.333,0.5,0.333,0.5,0.5666666666666667,0.2666666666666667,111,117,100,105,0
0.667,0.5,0.5,0.667,0.6666666666666667,0.6,140,131,124,76,0
0.5,0.667,0.667,0.5,0.30000000000000004,0.9333333333333333,108,100,102,99,0
0.5,0.333,0.667,0.5,0.16666666666666663,0.4,99,107,106,96,1
0.5,0.333,0.333,0.5,0.19999999999999996,1.0,91,103,121,122,0
0.5,0.333,0.333,0.333,0.033333333333333326,0.7666666666666666,115,120,99,105,0
0.333,0.5,0.333,0.5,0.1333333333333333,0.06666666666666665,76,124,92,108,0
0.667,0.5,0.667,0.5,0.43333333333333335,0.6333333333333333,120,115,102,90,1
0.5,0.333,0.667,0.5,0.5,0.9666666666666667,100,117,107,99,0
0.667,0.667,0.667,0.333,0.9333333333333333,0.3666666666666667,109,98,118,117,0
0.5,0.333,0.333,0.667,0.33333333333333337,0.2666666666666667,96,106,96,96,1
0.5,0.75,0.25,0.5,0.4666666666666667,0.5666666666666667,113,110,99,105,1
0.5,0.667,0.25,0.5,0.8333333333333334,0.1333333333333333,108,92,103,128,1
0.667,0.5,0.333,0.667,0.5333333333333333,1.0,103,91,124,121,1
0.5,0.333,0.5,0.5,0.7,0.6666666666666667,109,116,118,122,1
0.333,0.667,0.5,0.75,0.30000000000000004,0.6,102,108,119,86,1
0.5,0.333,0.667,0.333,0.23333333333333328,0.6333333333333333,84,105,106,102,0
0.667,0.5,0.333,0.333,0.9,0.033333333333333326,117,100,103,111,1
0.667,0.333,0.667,0.5,0.4,0.8666666666666667,101,98,105,84,1
0.667,0.333,0.5,0.5,0.09999999999999998,0.8,128,130,104,110,1
0.333,0.667,0.333,0.333,0.06666666666666665,0.19999999999999996,112,119,105,115,0
0.667,0.333,0.667,0.333,0.8666666666666667,0.16666666666666663,96,90,99,102,0
0.25,0.333,0.333,0.5,0.5666666666666667,1.0,96,105,116,117,0
0.667,0.333,0.75,0.5,0.33333333333333337,0.43333333333333335,96,92,117,113,0
0.667,0.5,0.333,0.25,0.6333333333333333,0.033333333333333326,108,104,100,116,0
0.667,0.75,0.75,0.5,0.4666666666666667,0.5333333333333333,111,104,107,96,0
0.667,0.333,0.5,0.4,0.7,0.8,110,112,104,112,1
0.5,0.667,0.667,0.333,0.30000000000000004,0.7333333333333334,106,108,99,96,1
0.25,0.333,0.333,0.5,0.1333333333333333,0.2666666666666667,98,128,90,96,1
0.667,0.667,0.75,0.5,0.9666666666666667,0.9,97,88,122,97,1
0.333,0.5,0.333,0.333,0.7666666666666666,0.23333333333333328,100,100,95,108,1
0.5,0.667,0.333,0.333,0.9333333333333333,0.5,103,103,88,102,1
0.667,0.667,0.75,0.333,0.8333333333333334,0.4,119,90,99,94,1
0.667,0.5,0.5,0.333,0.16666666666666663,0.6666666666666667,104,105,114,119,0
0.667,0.5,0.75,0.333,0.3666666666666667,0.09999999999999998,117,109,124,121,1
0.5,0.6,0.333,0.5,0.6,0.19999999999999996,116,95,110,114,1
0.75,0.25,0.6,0.667,0.09999999999999998,0.9333333333333333,123,122,107,105,1
0.667,0.25,0.5,0.333,0.7333333333333334,0.33333333333333337,97,98,98,98,1
0.2,0.333,0.75,0.667,0.5666666666666667,0.5333333333333333,98,112,104,94,1
0.5,0.5,0.5,0.5,0.6333333333333333,0.16666666666666663,102,102,105,111,1
0.333,0.6,0.75,0.333,1.0,0.9,120,114,114,98,1
0.25,0.667,0.75,0.667,0.06666666666666665,0.43333333333333335,112,119,114,110,1
0.75,0.333,0.75,0.667,0.7,0.9666666666666667,108,105,98,91,0
0.5,0.333,0.5,0.5,0.8666666666666667,0.6666666666666667,101,98,118,116,1
0.333,0.4,0.5,0.75,0.033333333333333326,0.4666666666666667,99,109,106,102,0
0.4,0.333,0.75,0.25,0.1333333333333333,0.4,102,125,95,96,1
0.333,0.25,0.5,0.333,0.5,0.8,96,107,101,110,1
0.75,0.5,0.333,0.333,0.5333333333333333,0.5666666666666667,101,96,99,108,1
0.6,0.667,0.5,0.5,0.30000000000000004,0.7666666666666666,105,105,102,97,0
0.667,0.6,0.75,0.667,0.6,0.8333333333333334,112,94,113,88,0
0.333,0.4,0.333,0.4,0.2666666666666667,0.19999999999999996,96,101,105,111,0
0.5,0.286,0.5,0.25,0.8,0.33333333333333337,98,106,97,101,0
0.75,0.25,0.5,0.8,0.7333333333333334,0.4666666666666667,100,97,105,102,0
0.5,0.6,0.75,0.5,1.0,0.43333333333333335,120,113,110,108,1
0.4,0.667,0.75,0.25,0.06666666666666665,0.9,109,114,113,103,0
0.5,0.4,0.6,0.333,0.16666666666666663,0.8666666666666667,104,113,104,97,1
0.333,0.25,0.8,0.25,0.23333333333333328,0.09999999999999998,93,108,121,119,1
0.75,0.5,0.75,0.75,0.3666666666666667,0.9666666666666667,119,112,103,93,1
0.5,0.25,0.6,0.25,0.5,0.8666666666666667,95,102,107,102,0
0.333,0.25,0.25,0.4,0.5666666666666667,0.033333333333333326,97,106,100,108,0
0.75,0.75,0.6,0.5,0.8333333333333334,0.6333333333333333,111,91,106,102,0
0.8,0.5,0.5,0.833,0.5333333333333333,0.4666666666666667,100,95,106,101,1
0.6,0.333,0.5,0.6,0.7,0.7666666666666666,106,108,101,96,0
0.333,0.5,0.6,0.5,0.19999999999999996,0.9333333333333333,107,110,107,106,1
0.5,0.6,0.5,0.333,0.6,0.1333333333333333,110,96,101,117,1
0.75,0.2,0.333,0.667,0.4,0.06666666666666665,94,96,106,111,1
0.333,0.286,0.5,0.667,0.8,0.30000000000000004,98,106,102,103,0
0.8,0.2,0.5,0.4,0.09999999999999998,0.33333333333333337,115,117,98,100,0
0.6,0.25,0.8,0.5,0.7333333333333334,0.3666666666666667,99,99,118,107,1
0.6,0.4,0.5,0.25,0.9333333333333333,0.23333333333333328,106,109,96,103,0
0.6,0.6,0.6,0.6,1.0,0.6333333333333333,120,114,104,99,0
0.5,0.4,0.75,0.6,0.6666666666666667,0.9666666666666667,114,115,99,97,1
0.25,0.4,0.75,0.4,0.2666666666666667,0.43333333333333335,98,104,112,110,0
0.5,0.667,0.75,0.5,0.7666666666666666,0.9666666666666667,100,95,98,97,1
0.5,0.714,0.25,0.5,0.4666666666666667,0.033333333333333326,103,101,102,108,0
0.6,0.75,0.5,0.6,0.8333333333333334,1.0,106,92,118,114,0
0.833,0.5,0.667,0.25,0.5333333333333333,0.7333333333333334,100,94,102,101,0
0.5,0.333,0.6,0.4,0.7,0.16666666666666663,103,106,106,114,0
0.5,0.5,0.8,0.4,0.19999999999999996,0.3666666666666667,110,108,117,109,0
0.5,0.4,0.5,0.5,0.23333333333333328,0.33333333333333337,100,101,103,102,1
0.6,0.6,0.75,0.4,0.6,0.9,111,98,111,100,0
0.8,0.2,0.286,0.25,0.4,0.5666666666666667,94,93,99,107,1
0.667,0.2,0.5,0.25,0.09999999999999998,0.1333333333333333,114,118,102,117,0
0.6,0.4,0.2,0.4,0.6666666666666667,0.2666666666666667,111,112,96,105,1
0.333,0.5,0.6,0.667,0.06666666666666665,0.6333333333333333,101,108,106,100,1
0.5,0.75,0.6,0.4,0.30000000000000004,0.8666666666666667,104,103,106,96,0
0.6,0.667,0.2,0.333,0.7666666666666666,0.2666666666666667,101,94,94,104,1
0.667,0.4,0.429,0.75,0.7333333333333334,0.30000000000000004,102,101,102,104,1
0.5,0.4,0.667,0.4,0.9333333333333333,0.6666666666666667,104,110,109,107,0
0.5,0.429,0.75,0.5,0.33333333333333337,0.9,104,104,109,98,1
0.5,0.75,0.286,0.2,0.8333333333333334,0.5666666666666667,107,100,98,107,1
0.714,0.5,0.8,0.5,0.5333333333333333,0.3666666666666667,100,95,116,107,0
0.429,0.333,0.4,0.25,0.7,0.5,106,109,89,102,1
0.4,0.5,0.6,0.5,0.19999999999999996,0.16666666666666663,108,109,109,115,0
0.6,0.4,0.4,0.714,0.23333333333333328,0.4666666666666667,102,102,104,103,0
0.25,0.571,0.25,0.286,0.033333333333333326,0.8,104,108,99,107,1
0.833,0.2,0.5,0.6,0.4,0.6,95,93,107,98,1
0.75,0.5,0.5,0.4,0.43333333333333335,0.1333333333333333,111,105,105,116,0
0.5,0.5,0.429,0.5,0.6,0.06666666666666665,107,100,103,106,1
0.75,0.429,0.5,0.667,0.9666666666666667,1.0,98,98,121,114,0
0.25,0.25,0.4,0.75,0.8,0.4666666666666667,100,109,105,102,0
0.286,0.167,0.333,0.5,0.5666666666666667,0.19999999999999996,98,108,107,109,0
0.6,0.429,0.5,0.333,0.33333333333333337,0.7,107,105,104,106,1
0.6,0.571,0.429,0.6,0.6333333333333333,0.30000000000000004,104,102,104,107,1
0.429,0.4,0.571,0.2,0.06666666666666665,0.09999999999999998,104,107,114,118,1
0.5,0.4,0.5,0.5,0.23333333333333328,0.1333333333333333,102,105,107,116,1
0.6,0.5,0.667,0.667,0.8666666666666667,0.7666666666666666,106,95,103,93,0
0.8,0.571,0.4,0.2,0.3666666666666667,0.5,114,106,90,101,0
0.4,0.571,0.667,0.5,0.033333333333333326,0.6666666666666667,106,108,111,107,1
0.6,0.429,0.714,0.4,0.9666666666666667,0.7333333333333334,97,100,105,103,1
0.857,0.2,0.75,0.429,0.4,0.9,97,94,109,102,0
0.6,0.5,0.429,0.4,0.43333333333333335,0.9333333333333333,112,108,105,111,0
0.4,0.333,0.333,0.571,0.5,0.19999999999999996,92,98,106,107,0
0.667,0.429,0.5,0.714,0.33333333333333337,1.0,105,104,120,111,0
0.667,0.571,0.2,0.286,0.6333333333333333,0.2666666666666667,104,101,93,105,1
0.571,0.75,0.625,0.5,0.8333333333333334,0.5333333333333333,109,100,100,96,0
0.6,0.571,0.25,0.167,0.16666666666666663,0.5666666666666667,108,113,97,107,1
0.429,0.5,0.2,0.25,0.9333333333333333,0.8,107,113,101,110,0
0.4,0.778,0.75,0.2,0.4666666666666667,0.4,107,102,98,96,1
0.5,0.75,0.5,0.25,0.8333333333333334,0.7,108,101,103,105,0
0.5,0.4,0.625,0.6,0.06666666666666665,0.5333333333333333,106,107,101,97,1
0.667,0.571,0.714,0.333,0.16666666666666663,0.7333333333333334,109,111,105,104,1
0.571,0.4,0.667,0.429,0.23333333333333328,0.6666666666666667,104,105,111,109,1
0.667,0.571,0.667,0.714,0.3666666666666667,0.7666666666666666,111,106,102,93,0
0.571,0.5,0.5,0.5,0.6,0.8666666666666667,107,101,105,96,1
0.667,0.429,0.5,0.429,0.9666666666666667,0.1333333333333333,98,100,107,117,1
0.75,0.5,0.5,0.5,0.9,0.43333333333333335,109,102,113,110,0
0.2,0.333,0.667,0.75,0.8,0.7666666666666666,102,110,102,93,0
0.5,0.75,0.5,0.4,1.0,0.7,120,111,103,104,1
0.5,0.375,0.571,0.167,0.1333333333333333,0.09999999999999998,106,116,114,119,0
0.375,0.5,0.429,0.5,0.9333333333333333,0.30000000000000004,108,113,103,107,1
0.571,0.429,0.571,0.286,0.33333333333333337,0.09999999999999998,106,106,112,116,1
0.667,0.375,0.333,0.625,0.6666666666666667,0.19999999999999996,110,109,105,105,0
0.625,0.4,0.714,0.286,0.23333333333333328,0.7333333333333334,104,104,104,105,1
0.625,0.5,0.625,0.5,0.6,0.5333333333333333,107,100,101,98,0
0.2,0.25,0.5,0.429,0.2666666666666667,0.8666666666666667,93,105,104,97,1
0.714,0.429,0.444,0.75,0.9666666666666667,0.8333333333333334,99,100,107,102,1
0.6,0.5,0.333,0.333,0.9,0.5,107,102,91,98,1
0.75,0.167,0.5,0.571,0.4,0.033333333333333326,99,100,107,108,0
0.5,0.571,0.25,0.143,0.43333333333333335,0.5666666666666667,112,109,97,107,0
0.667,0.778,0.556,0.4,0.7666666666666666,0.06666666666666665,103,94,106,107,1
0.714,0.571,0.571,0.375,0.6333333333333333,0.6666666666666667,104,101,110,109,1
0.571,0.75,0.714,0.571,1.0,0.16666666666666663,118,108,109,109,1
0.571,0.571,0.667,0.4,0.3666666666666667,0.23333333333333328,109,106,106,105,1
0.429,0.375,0.5,0.333,0.1333333333333333,0.7,104,114,101,103,0
0.625,0.429,0.5,0.375,0.33333333333333337,0.8666666666666667,106,106,102,96,1
0.5,0.778,0.444,0.5,0.4666666666666667,0.9333333333333333,109,103,109,113,1
0.333,0.25,0.5,0.625,0.2666666666666667,0.033333333333333326,93,103,107,107,1
0.667,0.5,0.333,0.667,0.9,0.19999999999999996,108,103,106,106,1
0.429,0.571,0.556,0.333,0.43333333333333335,0.06666666666666665,111,109,105,107,1
0.714,0.778,0.714,0.25,0.7666666666666666,0.7333333333333334,103,94,104,106,1
0.333,0.286,0.571,0.333,0.5,0.6666666666666667,94,100,109,110,0
0.75,0.571,0.167,0.333,0.6333333333333333,0.8,105,100,103,110,1
0.5,0.333,0.444,0.6,0.8666666666666667,0.8333333333333334,101,97,107,103,1
0.375,0.375,0.625,0.571,0.1333333333333333,0.3666666666666667,105,115,109,105,0
0.556,0.5,0.571,0.25,0.6,0.09999999999999998,106,100,111,116,0
0.75,0.429,0.429,0.429,0.9666666666666667,0.30000000000000004,101,100,105,108,0
0.667,0.167,0.5,0.429,0.4,0.7,99,100,103,104,0
0.25,0.25,0.444,0.429,0.5666666666666667,0.9333333333333333,99,107,110,114,0
0.667,0.429,0.625,0.625,0.33333333333333337,0.3666666666666667,106,105,110,106,1
0.625,0.75,0.5,0.556,1.0,0.033333333333333326,119,107,107,107,1
0.571,0.778,0.625,0.571,0.4666666666666667,0.5333333333333333,110,104,101,98,1
0.429,0.5,0.556,0.286,0.30000000000000004,0.06666666666666665,104,106,104,107,1
0.333,0.6,0.444,0.5,0.19999999999999996,0.8333333333333334,107,107,107,105,1
0.667,0.333,0.429,0.25,0.23333333333333328,0.2666666666666667,105,106,95,104,1
0.333,0.375,0.714,0.5,0.1333333333333333,0.16666666666666663,106,116,108,111,1
0.667,0.429,0.286,0.286,0.9666666666666667,0.5,100,100,93,101,1
0.6,0.167,0.571,0.333,0.4,0.09999999999999998,97,99,111,114,1
0.5,0.571,0.167,0.3,0.43333333333333335,0.8,111,108,103,110,1
0.75,0.778,0.714,0.5,0.7666666666666666,0.9,102,94,110,105,1
0.778,0.571,0.5,0.5,0.6333333333333333,0.7,106,101,101,102,1
0.571,0.4,0.625,0.778,0.6666666666666667,0.4666666666666667,109,108,110,103,0
0.571,0.333,0.222,0.25,0.8666666666666667,0.5666666666666667,103,98,99,107,1
0.667,0.75,0.625,0.556,1.0,0.3666666666666667,120,108,110,107,1
0.444,0.429,0.5,0.5,0.8333333333333334,0.033333333333333326,107,105,107,109,0
0.5,0.5,0.625,0.5,0.30000000000000004,0.5333333333333333,103,105,101,99,1
0.429,0.6,0.167,0.273,0.19999999999999996,0.8,107,107,102,110,1
0.7,0.333,0.444,0.5,0.23333333333333328,0.9333333333333333,106,105,110,113,0
0.4,0.375,0.556,0.25,0.1333333333333333,0.06666666666666665,107,116,103,106,0
0.5,0.5,0.7,0.429,0.6,0.33333333333333337,105,100,107,105,1
0.636,0.167,0.714,0.444,0.4,0.16666666666666663,98,99,108,111,0
0.556,0.571,0.429,0.222,0.43333333333333335,0.2666666666666667,111,107,94,105,1
0.571,0.3,0.778,0.778,0.09999999999999998,0.7666666666666666,110,114,102,94,0
0.222,0.222,0.7,0.429,0.5666666666666667,0.9666666666666667,99,107,103,99,0
0.625,0.8,0.714,0.444,0.4666666666666667,0.9,111,102,108,104,0
0.167,0.25,0.429,0.2,0.8,0.2666666666666667,102,110,94,105,1
0.714,0.222,0.444,0.556,0.7333333333333334,0.9333333333333333,103,104,109,112,0
0.556,0.333,0.5,0.545,0.06666666666666665,0.033333333333333326,103,105,108,109,0
0.625,0.444,0.5,0.4,0.5333333333333333,0.6666666666666667,101,99,108,109,0
0.5,0.444,0.6,0.571,0.7,0.43333333333333335,101,103,111,105,0
0.556,0.5,0.8,0.571,0.30000000000000004,0.6333333333333333,104,105,106,101,1
0.714,0.5,0.7,0.5,0.16666666666666663,0.9666666666666667,108,110,102,99,1
0.5,0.6,0.714,0.5,0.19999999999999996,0.9,107,107,110,105,0
0.636,0.333,0.583,0.167,0.23333333333333328,0.4,106,104,98,100,1
0.625,0.333,0.286,0.25,0.8666666666666667,0.5,103,98,93,103,1
0.545,0.5,0.625,0.5,0.6,0.3666666666666667,105,99,109,107,1
0.778,0.8,0.7,0.75,0.7666666666666666,1.0,102,94,119,107,1
0.364,0.375,0.556,0.8,0.1333333333333333,0.4666666666666667,106,115,111,104,0
0.5,0.3,0.583,0.143,0.09999999999999998,0.4,110,114,98,100,1
0.286,0.222,0.625,0.222,0.5,0.7333333333333334,92,102,103,105,1
0.444,0.6,0.4,0.429,0.9333333333333333,0.8333333333333334,110,112,107,106,1
0.2,0.222,0.75,0.5,0.5666666666666667,0.16666666666666663,98,107,108,108,0
0.7,0.375,0.444,0.6,0.33333333333333337,0.19999999999999996,105,104,108,108,1
0.5,0.455,0.8,0.5,0.6666666666666667,0.6333333333333333,108,109,105,101,1
0.5,0.333,0.333,0.375,0.06666666666666665,0.1333333333333333,103,106,106,116,0
0.429,0.182,0.583,0.5,0.2666666666666667,0.6,93,107,104,98,1
0.7,0.444,0.667,0.333,0.9666666666666667,0.8666666666666667,101,98,103,97,1
0.714,0.545,0.667,0.333,0.9,0.23333333333333328,111,105,106,104,1
0.6,0.625,0.444,0.444,0.43333333333333335,0.7,110,105,101,103,0
0.286,0.25,0.8,0.8,0.8,0.7666666666666666,104,108,102,94,0
0.625,0.2,0.4,0.375,0.7333333333333334,0.8333333333333334,104,106,107,106,1
0.182,0.222,0.6,0.5,0.5666666666666667,0.30000000000000004,98,107,103,104,1
0.556,0.444,0.556,0.818,0.5333333333333333,0.4666666666666667,102,101,113,105,0
0.625,0.455,0.583,0.125,0.3666666666666667,0.4,108,107,99,101,0
0.5,0.583,0.7,0.667,0.033333333333333326,1.0,108,109,117,106,0
0.583,0.429,0.5,0.182,0.6,0.2666666666666667,103,98,93,105,1
0.556,0.3,0.7,0.7,0.09999999999999998,1.0,110,113,117,107,0
0.455,0.333,0.727,0.375,0.06666666666666665,0.33333333333333337,104,107,108,105,1
0.444,0.5,0.556,0.455,0.7,0.6666666666666667,100,102,108,108,0
0.75,0.545,0.8,0.444,0.16666666666666663,0.6333333333333333,108,107,105,101,0
0.333,0.444,0.375,0.222,0.1333333333333333,0.5,107,116,94,104,1
0.75,0.545,0.545,0.625,0.9,0.43333333333333335,111,104,109,104,1
0.667,0.2,0.667,0.545,0.7333333333333334,0.16666666666666663,104,105,107,107,1
0.25,0.222,0.8,0.818,0.5666666666666667,0.7666666666666666,98,105,102,94,0
0.8,0.5,0.5,0.6,0.6333333333333333,0.9333333333333333,105,101,110,112,0
0.5,0.444,0.615,0.429,0.5333333333333333,0.6,100,101,103,97,0
0.6,0.444,0.545,0.556,0.30000000000000004,0.43333333333333335,102,104,108,103,0
0.444,0.545,0.667,0.3,0.19999999999999996,0.8666666666666667,108,110,102,97,1
0.667,0.286,0.4,0.333,0.23333333333333328,0.8333333333333334,104,104,106,106,1
0.556,0.455,0.556,0.5,0.3666666666666667,0.6666666666666667,107,108,109,107,0
0.429,0.583,0.583,0.222,0.033333333333333326,0.4,109,110,100,100,1
0.5,0.167,0.727,0.333,0.2666666666666667,0.33333333333333337,92,105,108,106,0
0.727,0.444,0.25,0.25,0.9666666666666667,0.8,101,99,103,108,1
0.5,0.333,0.375,0.2,0.06666666666666665,0.5,105,107,95,104,1
0.25,0.231,0.4,0.3,0.8,0.8333333333333334,102,107,104,106,0
0.7,0.2,0.545,0.6,0.7333333333333334,0.43333333333333335,105,105,107,102,1
0.5,0.636,0.5,0.3,0.9333333333333333,0.09999999999999998,110,110,110,113,1
0.556,0.833,0.727,0.4,0.4666666666666667,0.33333333333333337,112,104,108,106,1
0.455,0.444,0.231,0.222,0.5333333333333333,0.5666666666666667,100,101,99,105,0
0.4,0.5,0.8,0.833,0.7,0.7666666666666666,100,103,102,94,1
0.667,0.5,0.5,0.455,0.16666666666666663,0.3666666666666667,107,107,106,108,1
0.5,0.545,0.75,0.444,0.19999999999999996,0.9666666666666667,108,110,101,98,1
0.692,0.286,0.778,0.545,0.23333333333333328,0.9,104,103,110,103,1
0.667,0.273,0.7,0.727,0.8666666666666667,1.0,103,98,117,107,1
0.5,0.583,0.615,0.5,0.033333333333333326,0.6,108,108,102,97,1
0.385,0.444,0.545,0.444,0.1333333333333333,0.30000000000000004,107,115,101,104,0
0.444,0.167,0.538,0.333,0.2666666666666667,0.06666666666666665,93,105,105,106,1
0.583,0.2,0.375,0.182,0.4,0.5,99,101,95,104,1
0.222,0.231,0.714,0.286,0.8,0.23333333333333328,102,108,104,103,1
0.8,0.769,0.5,0.417,0.7666666666666666,0.3666666666666667,102,95,107,109,1
0.5,0.273,0.615,0.444,0.09999999999999998,0.6,110,114,101,97,0
0.545,0.636,0.727,0.2,0.9333333333333333,0.7333333333333334,111,110,106,106,1
0.727,0.364,0.417,0.444,0.33333333333333337,0.5333333333333333,108,107,99,100,1
0.7,0.667,0.375,0.167,1.0,0.5,116,107,94,105,1
0.556,0.538,0.778,0.5,0.6666666666666667,0.9,108,107,109,103,1
0.7,0.5,0.455,0.5,0.16666666666666663,0.7,108,108,100,102,0
0.7,0.273,0.727,0.5,0.8666666666666667,0.6333333333333333,103,98,104,102,0
0.357,0.444,0.545,0.545,0.1333333333333333,0.19999999999999996,107,115,108,109,0
0.3,0.231,0.778,0.462,0.8,0.9,103,108,109,103,0
0.727,0.182,0.75,0.4,0.7333333333333334,0.9666666666666667,106,106,100,98,0
0.231,0.3,0.636,0.273,0.5666666666666667,0.8666666666666667,98,105,103,98,1
0.727,0.667,0.545,0.583,1.0,0.19999999999999996,117,106,108,108,1
0.6,0.833,0.714,0.25,0.4666666666666667,0.23333333333333328,113,103,104,104,1
0.6,0.538,0.818,0.769,0.6666666666666667,0.7666666666666666,108,107,103,95,0
0.556,0.583,0.5,0.385,0.033333333333333326,0.3666666666666667,108,107,107,109,1
0.5,0.167,0.4,0.364,0.2666666666666667,0.8333333333333334,94,105,105,106,0
0.615,0.2,0.545,0.5,0.4,0.30000000000000004,100,100,102,104,1
0.545,0.545,0.615,0.5,0.43333333333333335,0.6,108,104,102,98,0
0.375,0.154,0.455,0.545,0.5,0.7,94,107,100,102,0
0.417,0.4,0.455,0.273,0.5333333333333333,0.09999999999999998,99,101,111,114,0
0.636,0.5,0.333,0.444,0.16666666666666663,0.1333333333333333,107,108,107,115,1
0.818,0.786,0.727,0.545,0.7666666666666666,0.6333333333333333,103,95,103,101,0
0.75,0.667,0.455,0.167,1.0,0.2666666666666667,117,106,94,105,0
0.636,0.833,0.455,0.333,0.4666666666666667,0.09999999999999998,113,103,110,113,1
0.545,0.538,0.5,0.357,0.6666666666666667,0.3666666666666667,108,107,107,110,1
0.4,0.417,0.538,0.3,0.8333333333333334,0.06666666666666665,105,105,105,107,1
0.714,0.222,0.615,0.545,0.23333333333333328,0.6,104,104,103,99,0
0.6,0.583,0.583,0.636,0.033333333333333326,0.9333333333333333,109,107,110,110,0
0.75,0.455,0.286,0.3,0.9666666666666667,0.5666666666666667,100,98,98,104,1
0.333,0.154,0.333,0.4,0.5,0.1333333333333333,94,106,107,115,0
0.583,0.667,0.455,0.583,0.9333333333333333,0.7,110,109,100,102,1
0.667,0.5,0.5,0.545,0.16666666666666663,0.43333333333333335,108,108,108,104,0
0.455,0.231,0.545,0.455,0.2666666666666667,0.30000000000000004,95,105,102,105,0
