date,home_team,home_team_id,home_team_score,away_team,away_team_id,away_team_score,is_home_winner,home_team_wins,home_team_loses,home_team_points_per_game,home_team_points_against_per_game,away_team_wins,away_team_loses,away_team_points_per_game,away_team_points_against_per_game
2018-12-17,Minnesota,20,132,Sacramento,23,105,1,13,16,105.4,106.1,16,13,110.9,111.0
2018-12-17,New York,3,110,Phoenix,24,128,0,9,22,104.1625,110.4,6,24,97.97096774193548,108.0516129032258
2018-12-17,Oklahoma City,16,121,Chicago,9,96,1,18,10,106.22758620689656,100.6896551724138,7,23,97.10322580645162,107.09677419354838
2018-12-17,San Antonio,26,123,Philadelphia,5,96,1,15,15,105.63225806451612,106.40322580645162,20,11,109.7,107.35625
2018-12-18,Atlanta,12,118,Washington,14,110,1,6,23,103.86666666666666,114.33333333333333,12,18,108.15161290322581,112.19354838709677
2018-12-18,Brooklyn,4,115,LA Lakers,25,110,1,13,18,106.50625,107.3625,18,12,108.75161290322579,106.99032258064517
2018-12-18,Denver,19,126,Dallas,27,118,1,20,9,104.8,98.46666666666667,15,13,104.83103448275864,103.35517241379311
2018-12-18,Indiana,7,91,Cleveland,6,92,0,20,10,102.26451612903227,96.93225806451613,7,23,99.03225806451613,107.26451612903227
2018-12-19,Boston,2,103,Phoenix,24,111,0,18,11,106.76666666666667,99.6,7,24,98.83125,108.08125
2018-12-19,Chicago,9,93,Brooklyn,4,96,0,7,24,96.99375,107.5,14,18,106.69090909090909,107.38181818181818
2018-12-19,Charlotte,13,110,Cleveland,6,99,1,14,15,109.03333333333333,107.1,8,23,98.80625,106.6625
2018-12-19,Houston,29,136,Washington,14,118,1,15,14,104.06666666666666,104.06666666666666,12,19,108.2125,112.35
2018-12-19,Milwaukee,10,123,New Orleans,30,115,1,20,9,112.7,104.16666666666667,15,16,112.10625,110.45625
2018-12-19,Minnesota,20,123,Detroit,8,129,0,14,16,106.23225806451613,106.03870967741936,14,14,104.25172413793103,105.05862068965517
2018-12-19,Orlando,15,90,San Antonio,26,129,0,14,15,99.5,102.1,16,15,106.16875,106.0875
2018-12-19,Philadelphia,5,131,New York,3,109,1,20,12,109.23030303030303,107.79696969696968,9,23,104.29696969696968,110.93030303030304
2018-12-19,Portland,17,99,Memphis,28,92,1,17,13,107.60645161290321,106.23225806451613,16,14,97.93225806451613,98.10645161290321
2018-12-19,Sacramento,23,113,Oklahoma City,16,132,0,16,14,110.6548387096774,111.64193548387097,19,10,106.7,100.53333333333333
2018-12-19,Toronto,1,99,Indiana,7,96,1,23,9,110.4,103.0909090909091,20,11,101.9,96.70625
2018-12-19,Utah,18,108,Golden State,21,103,1,14,17,102.125,102.18125,21,10,111.28125,106.025
2018-12-20,LA Clippers,22,125,Dallas,27,121,1,17,13,109.66774193548387,109.39677419354838,15,14,105.16666666666667,104.03333333333333
2018-12-20,Miami,11,101,Houston,29,99,1,13,16,102.23333333333333,103.1,16,14,105.00645161290323,104.44193548387098
2018-12-21,Boston,2,107,Milwaukee,10,120,0,18,12,106.64838709677419,99.92903225806451,21,9,112.92903225806451,104.4483870967742
2018-12-21,Brooklyn,4,106,Indiana,7,114,0,15,18,106.38235294117646,106.9470588235294,20,12,101.74545454545455,96.78787878787878
2018-12-21,Chicago,9,90,Orlando,15,80,1,7,25,96.87272727272726,107.07575757575758,14,16,99.21935483870966,102.99677419354839
2018-12-21,Charlotte,13,98,Detroit,8,86,1,15,15,109.03870967741936,106.8258064516129,15,14,105.03333333333333,105.63333333333334
2018-12-21,LA Lakers,25,112,New Orleans,30,104,1,18,13,108.8,107.15,15,17,112.14848484848486,110.8060606060606
2018-12-21,New York,3,107,Atlanta,12,114,0,9,24,104.45294117647057,111.54705882352943,7,23,104.3225806451613,114.14838709677419
2018-12-21,Portland,17,90,Utah,18,120,0,18,13,107.2875,105.75,15,17,102.26363636363637,102.17272727272729
2018-12-21,Sacramento,23,102,Memphis,28,99,1,16,15,110.7125,112.30625,16,15,97.70625,98.1125
2018-12-21,San Antonio,26,124,Minnesota,20,98,1,17,15,106.84242424242423,105.53030303030303,14,17,106.7375,106.725
2018-12-21,Toronto,1,126,Cleveland,6,110,1,24,9,109.99411764705883,102.86470588235294,8,24,98.76666666666665,106.78181818181817
2018-12-22,Golden State,21,120,Dallas,27,116,1,21,11,110.96363636363635,106.08484848484848,15,15,105.65806451612903,104.7290322580645
2018-12-22,Houston,29,108,San Antonio,26,101,1,16,15,104.825,104.34375,18,15,107.32941176470588,105.32352941176471
2018-12-22,LA Clippers,22,132,Denver,19,111,1,18,13,110.175,109.73125,21,9,105.41935483870968,99.04193548387096
2018-12-22,Miami,11,94,Milwaukee,10,87,1,14,16,102.16774193548387,102.99354838709677,22,9,113.18125,104.5625
2018-12-22,Philadelphia,5,126,Toronto,1,101,1,21,12,109.8941176470588,107.72941176470589,25,9,110.41428571428571,103.0
2018-12-22,Utah,18,106,Oklahoma City,16,107,0,16,17,102.78235294117648,101.7529411764706,20,10,107.54838709677419,100.88064516129032
2018-12-22,Washington,14,149,Phoenix,24,146,1,12,20,108.48484848484848,112.97575757575758,8,24,99.17575757575757,107.98484848484848
2018-12-23,Boston,2,119,Charlotte,13,103,1,18,13,106.58125,100.58125,16,15,108.58125,106.08125
2018-12-23,Brooklyn,4,111,Phoenix,24,103,1,15,19,106.32857142857142,107.15714285714286,8,25,100.57058823529411,109.13529411764706
2018-12-23,Cleveland,6,92,Chicago,9,112,0,8,25,99.09411764705882,107.30588235294117,8,25,96.6058823529412,106.29411764705883
2018-12-23,Detroit,8,95,Atlanta,12,98,0,15,15,104.33548387096775,105.33870967741936,8,23,104.6375,113.93125
2018-12-23,Golden State,21,129,LA Clippers,22,127,1,22,11,111.20588235294117,106.36470588235294,19,13,110.75151515151515,109.69090909090909
2018-12-23,Indiana,7,105,Washington,14,89,1,21,12,102.01176470588234,96.98235294117646,13,20,109.58235294117648,113.91176470588235
2018-12-23,LA Lakers,25,99,Memphis,28,107,0,19,13,108.8,107.05757575757576,16,16,97.65757575757577,98.2
2018-12-23,Oklahoma City,16,112,Minnesota,20,114,0,21,10,107.5,101.0375,14,18,106.44545454545455,107.2060606060606
2018-12-23,Orlando,15,91,Miami,11,115,0,14,17,98.55625,102.50625,15,16,101.90625,102.45625
2018-12-23,Portland,17,121,Dallas,27,118,1,18,14,106.73333333333335,106.12424242424242,15,16,106.0125,105.11875
2018-12-23,Sacramento,23,122,New Orleans,30,117,1,17,15,110.40303030303029,111.85454545454546,15,18,111.85882352941177,110.81176470588237
2018-12-25,Boston,2,121,Philadelphia,5,114,1,19,13,106.93333333333332,100.54545454545455,22,12,110.24285714285715,107.54285714285714
2018-12-25,Golden State,21,101,LA Lakers,25,127,0,23,11,111.71428571428571,106.87142857142857,19,14,108.46470588235294,107.02941176470588
2018-12-25,Houston,29,113,Oklahoma City,16,109,1,17,15,104.87575757575758,104.1969696969697,21,11,107.59696969696971,101.37575757575758
2018-12-25,New York,3,95,Milwaukee,10,109,0,9,25,104.48571428571428,111.58571428571429,22,10,112.29696969696968,104.22121212121212
2018-12-25,Utah,18,117,Portland,17,96,1,16,18,102.85714285714286,101.85714285714286,19,14,107.17647058823529,106.45882352941177
2018-12-26,Atlanta,12,121,Indiana,7,129,0,9,23,104.33333333333333,113.29090909090908,22,12,102.11428571428571,96.74285714285715
2018-12-26,Brooklyn,4,134,Charlotte,13,132,1,16,19,106.47777777777779,106.93333333333334,16,16,108.4,106.43939393939394
2018-12-26,Chicago,9,94,Minnesota,20,119,0,9,25,97.01428571428572,105.8,15,18,106.6,107.33529411764705
2018-12-26,Dallas,27,122,New Orleans,30,119,1,15,17,106.3030303030303,105.5939393939394,15,19,112.0,111.11428571428571
2018-12-26,Detroit,8,106,Washington,14,95,1,15,16,103.9875,105.13125,13,21,108.98571428571428,113.67142857142858
2018-12-26,LA Clippers,22,127,Sacramento,23,118,1,19,14,111.16470588235295,110.22941176470589,18,15,110.72941176470589,111.96470588235294
2018-12-26,Memphis,28,95,Cleveland,6,87,1,17,16,97.90588235294118,98.14117647058823,8,26,98.81428571428572,107.38571428571429
2018-12-26,Miami,11,104,Toronto,1,106,0,16,16,102.24848484848485,102.0878787878788,25,10,110.15555555555554,103.61111111111111
2018-12-26,Orlando,15,120,Phoenix,24,122,0,14,18,98.26363636363637,102.90303030303029,8,26,100.61428571428571,109.17142857142858
2018-12-26,San Antonio,26,111,Denver,19,103,1,18,16,107.12857142857143,105.35714285714286,21,10,105.58125,100.03125
2018-12-27,Golden State,21,109,Portland,17,110,0,23,12,111.37222222222223,107.44444444444444,19,15,106.75714285714285,106.68571428571428
2018-12-27,Houston,29,127,Boston,2,113,1,18,15,105.06470588235294,104.27647058823528,20,13,107.27647058823528,100.96470588235294
2018-12-27,Milwaukee,10,112,New York,3,96,1,23,10,112.20588235294117,103.87647058823529,9,26,104.13333333333333,111.48888888888888
2018-12-27,Sacramento,23,117,LA Lakers,25,116,1,18,16,110.95714285714286,112.38571428571429,20,14,108.98571428571428,106.85714285714286
2018-12-27,Utah,18,97,Philadelphia,5,114,0,17,18,103.20555555555556,101.73333333333333,22,13,110.33333333333333,107.90555555555555
2018-12-28,Charlotte,13,100,Brooklyn,4,87,1,16,17,109.05882352941177,107.24117647058823,17,19,107.14864864864865,107.59729729729729
2018-12-28,Denver,19,102,San Antonio,26,99,1,21,11,105.4090909090909,100.3,19,16,107.15,105.26666666666667
2018-12-28,Indiana,7,125,Detroit,8,88,1,23,12,102.82777777777777,97.45555555555556,16,16,104.03333333333333,104.71212121212122
2018-12-28,LA Lakers,25,107,LA Clippers,22,118,0,20,15,109.12777777777778,107.12222222222222,20,14,111.62857142857143,110.44285714285714
2018-12-28,Miami,11,118,Cleveland,6,94,1,16,17,102.22941176470589,102.13529411764706,8,27,98.48888888888888,107.02222222222221
2018-12-28,Minnesota,20,120,Atlanta,12,123,0,16,18,106.97142857142858,106.98571428571428,9,24,104.78235294117648,113.77058823529411
2018-12-28,New Orleans,30,114,Dallas,27,112,1,15,20,112.13333333333334,111.38888888888889,16,17,106.70588235294117,105.9470588235294
2018-12-28,Orlando,15,116,Toronto,1,87,1,14,19,98.88823529411764,103.44117647058823,26,10,110.04864864864865,103.56486486486487
2018-12-28,Phoenix,24,102,Oklahoma City,16,118,0,9,26,101.16666666666667,109.42222222222223,21,12,107.62941176470588,101.7
2018-12-28,Washington,14,92,Chicago,9,101,0,13,22,108.54444444444444,113.39444444444445,9,26,96.89444444444445,106.14444444444445
2018-12-29,Atlanta,12,111,Cleveland,6,108,1,10,24,105.32857142857142,113.91428571428571,8,28,98.38108108108108,107.29999999999998
2018-12-29,LA Clippers,22,111,San Antonio,26,122,0,21,14,111.81666666666668,110.3111111111111,19,17,106.90270270270271,105.2
2018-12-29,Memphis,28,103,Boston,2,112,0,18,16,97.85714285714286,97.8,20,14,107.5,101.65714285714286
2018-12-29,Milwaukee,10,129,Brooklyn,4,115,1,24,10,112.21428571428571,103.61428571428571,17,20,106.57368421052632,107.40526315789472
2018-12-29,New Orleans,30,104,Houston,29,108,0,16,20,112.1891891891892,111.38108108108106,19,15,105.71428571428571,104.52857142857142
2018-12-29,Phoenix,24,118,Denver,19,122,0,9,27,101.21081081081081,109.60270270270271,22,11,105.31176470588237,100.22941176470589
2018-12-29,Portland,17,105,Golden State,21,115,0,20,15,106.88333333333333,106.70555555555556,23,13,111.2918918918919,107.46216216216214
2018-12-29,Utah,18,129,New York,3,97,1,17,19,103.01351351351352,101.97837837837838,9,27,103.87837837837837,111.41351351351352
2018-12-29,Washington,14,130,Charlotte,13,126,1,13,23,108.08648648648648,113.0945945945946,17,17,108.8,106.68571428571428
2018-12-30,Dallas,27,105,Oklahoma City,16,103,1,16,18,106.9,106.15714285714286,22,12,107.85714285714286,101.7
2018-12-30,LA Lakers,25,121,Sacramento,23,114,1,20,16,109.12972972972973,107.31891891891892,19,16,111.03333333333333,112.4388888888889
2018-12-30,Miami,11,104,Minnesota,20,113,0,17,17,102.72857142857143,101.87142857142857,16,19,107.26111111111112,107.4111111111111
2018-12-30,Orlando,15,109,Detroit,8,107,1,15,19,99.38571428571429,102.94285714285714,16,17,103.5529411764706,105.29411764705883
2018-12-30,Portland,17,129,Philadelphia,5,95,1,20,16,106.8135135135135,106.93243243243244,23,13,110.43243243243244,107.61351351351351
2018-12-30,Toronto,1,95,Chicago,9,89,1,26,11,109.39999999999999,103.8578947368421,10,26,96.9945945945946,105.73243243243243
2018-12-31,Charlotte,13,125,Orlando,15,100,1,17,18,109.22777777777779,107.32222222222222,16,19,99.62222222222222,103.02777777777777
2018-12-31,Houston,29,113,Memphis,28,101,1,20,15,105.76111111111112,104.49444444444444,18,17,97.99444444444444,98.1611111111111
2018-12-31,Indiana,7,116,Atlanta,12,108,1,24,12,103.36486486486487,97.18108108108108,11,24,105.4,113.67777777777779
2018-12-31,New Orleans,30,123,Minnesota,20,114,1,16,21,111.96315789473685,111.3,17,19,107.41891891891892,107.27567567567567
2018-12-31,Oklahoma City,16,122,Dallas,27,102,1,22,13,107.71111111111111,101.76666666666667,17,18,106.76666666666667,106.01111111111112
2018-12-31,Phoenix,24,109,Golden State,21,132,0,9,28,101.53157894736843,109.92631578947368,24,13,111.32631578947367,107.43157894736841
2018-12-31,San Antonio,26,120,Boston,2,111,1,20,17,107.34210526315789,105.27894736842106,21,14,107.51666666666667,101.66666666666667
2019-01-01,Denver,19,115,New York,3,108,1,23,11,105.81428571428572,100.71428571428571,9,28,103.7578947368421,111.8736842105263
2019-01-01,LA Clippers,22,113,Philadelphia,5,119,0,21,15,111.74594594594593,110.58378378378377,23,14,109.96842105263158,108.1263157894737
2019-01-01,Milwaukee,10,121,Detroit,8,98,1,25,10,112.63888888888889,103.87777777777778,16,18,103.6,105.44285714285714
2019-01-01,Sacramento,23,108,Portland,17,113,0,19,17,111.08108108108108,112.64594594594595,21,16,107.32631578947367,106.5578947368421
2019-01-01,Toronto,1,122,Utah,18,116,1,27,11,108.97179487179486,103.52564102564102,18,19,103.64736842105263,101.88947368421051
2019-01-02,Boston,2,115,Minnesota,20,102,1,21,15,107.5918918918919,102.14324324324325,17,20,107.51578947368422,107.67368421052633
2019-01-02,Brooklyn,4,126,New Orleans,30,121,1,17,21,106.76923076923077,107.8974358974359,17,21,112.1974358974359,111.26923076923077
2019-01-02,Chicago,9,84,Orlando,15,112,0,10,27,96.78947368421052,105.45263157894736,16,20,99.57297297297296,103.52972972972972
2019-01-02,Charlotte,13,84,Dallas,27,122,0,18,18,109.62972972972973,107.10270270270271,17,19,106.60270270270271,106.42972972972973
2019-01-02,Cleveland,6,92,Miami,11,117,0,8,29,98.57894736842105,107.32105263157894,17,18,102.65,102.14444444444445
2019-01-02,LA Lakers,25,100,Oklahoma City,16,107,0,21,16,109.36842105263158,107.48421052631578,23,13,108.00810810810812,101.6972972972973
2019-01-02,Memphis,28,94,Detroit,8,101,0,18,18,97.95945945945945,98.57027027027027,16,19,103.49444444444444,105.78888888888889
2019-01-02,Phoenix,24,127,Philadelphia,5,132,0,9,29,101.74358974358974,110.41538461538461,24,14,110.21538461538461,108.24358974358974
2019-01-02,Washington,14,114,Atlanta,12,98,1,14,23,108.7,113.32105263157894,11,25,105.45135135135135,113.7189189189189
2019-01-03,Golden State,21,134,Houston,29,135,0,25,13,111.86410256410257,107.43846153846155,21,15,105.85135135135135,104.37837837837837
2019-01-03,Sacramento,23,113,Denver,19,117,0,19,18,111.02631578947368,112.62105263157896,24,11,106.05,100.96111111111111
2019-01-03,San Antonio,26,125,Toronto,1,107,1,21,17,107.59487179487179,105.45641025641027,28,11,109.325,103.775
2019-01-04,Boston,2,114,Dallas,27,93,1,22,15,107.8,102.15263157894736,18,19,106.95263157894736,105.8
2019-01-04,Chicago,9,116,Indiana,7,119,0,10,28,96.42564102564104,105.54871794871794,25,12,103.66842105263157,97.34736842105264
2019-01-04,Cleveland,6,91,Utah,18,117,0,8,30,98.36666666666667,107.6,18,20,103.9,102.36666666666667
2019-01-04,LA Lakers,25,112,New York,3,119,0,21,17,109.12820512820512,107.44871794871794,9,29,103.74871794871794,111.92820512820512
2019-01-04,Memphis,28,100,Brooklyn,4,109,0,18,19,97.86842105263158,98.53157894736843,18,21,107.275,108.2
2019-01-04,Miami,11,115,Washington,14,109,1,18,18,103.09189189189189,101.85405405405405,15,23,108.8051282051282,112.95128205128206
2019-01-04,Milwaukee,10,144,Atlanta,12,112,1,26,10,112.80810810810813,103.77297297297297,11,26,105.25263157894737,113.71052631578948
2019-01-04,Minnesota,20,120,Orlando,15,103,1,17,21,107.42307692307692,107.75897435897437,17,20,99.88947368421051,103.0421052631579
2019-01-04,Phoenix,24,111,LA Clippers,22,121,0,9,30,102.325,110.975,21,16,111.71578947368421,110.77894736842106
2019-01-04,Portland,17,109,Oklahoma City,16,111,0,22,16,107.5051282051282,106.65384615384616,24,13,107.97894736842105,101.63157894736842
2019-01-05,Cleveland,6,98,New Orleans,30,133,0,8,31,98.15,107.775,17,22,112.375,111.65
2019-01-05,Denver,19,123,Charlotte,13,110,1,25,11,106.27567567567567,101.22702702702703,18,19,108.90526315789472,107.46315789473685
2019-01-05,Detroit,8,105,Utah,18,110,0,17,19,103.36216216216216,105.42702702702704,19,20,104.25,102.075
2019-01-05,Milwaukee,10,116,Toronto,1,123,0,27,10,113.64736842105265,103.96315789473685,28,12,109.19999999999999,104.27073170731705
2019-01-05,Philadelphia,5,106,Dallas,27,100,1,25,14,110.75,108.7,18,20,106.63589743589743,105.98205128205129
2019-01-05,Portland,17,110,Houston,29,101,1,22,17,107.45,106.675,22,15,106.64210526315789,105.10526315789474
2019-01-05,Sacramento,23,123,Golden State,21,127,0,19,19,111.04615384615386,112.74358974358974,25,14,112.425,108.125
2019-01-05,San Antonio,26,108,Memphis,28,88,1,22,17,108.0,105.4,18,20,97.94358974358975,98.83076923076922
2019-01-06,Atlanta,12,106,Miami,11,82,1,11,27,105.38205128205128,114.49743589743589,19,18,103.34210526315789,102.01052631578948
2019-01-06,Chicago,9,100,Brooklyn,4,117,0,10,29,96.9,105.875,19,21,107.24634146341462,107.9609756097561
2019-01-06,LA Clippers,22,106,Orlando,15,96,1,22,16,111.98205128205129,110.83846153846153,17,21,99.93846153846155,103.48205128205129
2019-01-06,Minnesota,20,108,LA Lakers,25,86,1,18,21,107.7,107.65,21,18,109.15,107.7
2019-01-06,Oklahoma City,16,98,Washington,14,116,0,25,13,108.08717948717948,101.82564102564102,15,24,108.8,112.95
2019-01-06,Phoenix,24,113,Charlotte,13,119,0,9,31,102.5439024390244,111.19756097560975,18,20,108.94871794871794,107.8025641025641
2019-01-06,Toronto,1,121,Indiana,7,105,1,29,12,109.51904761904763,104.5,26,12,104.00769230769231,97.7974358974359
2019-01-07,Boston,2,116,Brooklyn,4,95,1,23,15,107.92564102564104,101.86410256410257,20,21,107.43809523809526,107.73809523809524
2019-01-07,Dallas,27,97,LA Lakers,25,107,0,18,21,106.475,106.025,21,19,108.59024390243901,107.7341463414634
2019-01-07,Detroit,8,107,San Antonio,26,119,0,17,20,103.38421052631578,105.56842105263159,23,17,107.99756097560977,104.990243902439
2019-01-07,Houston,29,125,Denver,19,113,1,22,16,106.4948717948718,105.2025641025641,26,11,106.72631578947369,101.41052631578947
2019-01-07,Milwaukee,10,114,Utah,18,102,1,27,11,113.67692307692307,104.38461538461539,20,20,104.41219512195123,102.11951219512197
2019-01-07,New Orleans,30,114,Memphis,28,95,1,18,22,112.81951219512194,111.28292682926828,18,21,97.625,99.05
2019-01-07,Portland,17,111,New York,3,101,1,23,17,107.49268292682926,106.53658536585365,10,29,104.175,111.925
2019-01-07,Sacramento,23,111,Orlando,15,95,1,19,20,111.325,113.025,17,22,99.825,103.525
2019-01-08,Cleveland,6,115,Indiana,7,123,0,8,32,98.1951219512195,108.40000000000002,26,13,104.025,98.425
2019-01-08,Golden State,21,122,New York,3,95,1,26,14,112.72439024390243,108.38292682926829,10,30,104.0829268292683,111.82439024390244
2019-01-08,LA Clippers,22,128,Charlotte,13,109,1,23,16,111.8,110.375,19,20,109.175,107.9
2019-01-08,Miami,11,99,Denver,19,103,0,19,19,102.76153846153845,102.05897435897437,26,12,106.85897435897436,101.96153846153847
2019-01-08,Oklahoma City,16,117,Minnesota,20,119,0,25,14,107.775,102.125,19,21,107.69756097560975,107.14634146341463
2019-01-08,Philadelphia,5,132,Washington,14,115,1,26,14,110.58048780487805,108.39512195121951,16,24,108.89512195121951,112.58048780487805
2019-01-08,Phoenix,24,115,Sacramento,23,111,1,9,32,102.76190476190476,111.35714285714286,20,20,111.29268292682927,112.59512195121953
2019-01-08,Toronto,1,104,Atlanta,12,101,1,30,12,109.78139534883722,104.55116279069767,12,27,105.375,113.6
2019-01-09,Boston,2,135,Indiana,7,108,1,24,15,108.125,101.7,27,13,104.46585365853657,98.80731707317072
2019-01-09,Brooklyn,4,116,Atlanta,12,100,1,20,22,107.20232558139534,107.97441860465115,12,28,105.26097560975609,113.37073170731706
2019-01-09,Dallas,27,104,Phoenix,24,94,1,18,22,106.16341463414633,106.00731707317074,10,32,103.0139534883721,111.28139534883722
2019-01-09,Houston,29,109,Milwaukee,10,116,0,23,16,106.875,105.4,28,11,113.6,104.275
2019-01-09,LA Lakers,25,113,Detroit,8,100,1,22,19,108.50952380952383,107.4190476190476,17,21,103.43589743589743,105.9025641025641
2019-01-09,Memphis,28,96,San Antonio,26,86,1,18,22,97.55853658536587,99.40243902439025,24,17,108.25238095238095,105.0142857142857
2019-01-09,New Orleans,30,140,Cleveland,6,124,1,19,22,112.86666666666667,110.84761904761903,8,33,98.54761904761905,108.66666666666667
2019-01-09,Portland,17,124,Chicago,9,112,1,24,17,107.54761904761905,106.33333333333333,10,30,96.96829268292683,106.17560975609756
2019-01-09,Utah,18,106,Orlando,15,93,1,20,21,104.27619047619046,102.28571428571429,17,23,99.73170731707317,103.61463414634146
2019-01-09,Washington,14,123,Philadelphia,5,106,1,16,25,109.07142857142857,112.97619047619048,27,14,111.07619047619048,108.57142857142857
2019-01-10,Denver,19,121,LA Clippers,22,100,1,27,12,106.675,101.9,24,16,112.16097560975608,110.34878048780489
2019-01-10,Miami,11,115,Boston,2,99,1,19,20,102.625,102.125,25,15,108.68536585365852,101.7951219512195
2019-01-10,Sacramento,23,112,Detroit,8,102,1,20,21,111.23333333333333,112.57142857142857,17,22,103.35,106.0
2019-01-10,San Antonio,26,154,Oklahoma City,16,147,1,24,18,107.71860465116278,104.78139534883722,25,15,108.01463414634145,102.5439024390244
2019-01-11,Golden State,21,146,Chicago,9,109,1,27,14,112.92380952380952,108.10476190476192,10,31,97.3047619047619,106.52380952380952
2019-01-11,Houston,29,141,Cleveland,6,113,1,23,17,106.9609756097561,105.6439024390244,8,34,99.07209302325582,109.42093023255815
2019-01-11,Minnesota,20,115,Dallas,27,119,0,20,21,107.86190476190475,107.26666666666667,19,22,106.06666666666668,105.66190476190476
2019-01-11,New York,3,106,Indiana,7,121,0,10,31,103.77619047619046,112.11904761904762,27,14,104.51904761904763,99.57619047619048
2019-01-11,Philadelphia,5,121,Atlanta,12,123,0,27,15,110.88604651162791,108.83953488372094,12,29,105.07142857142857,113.4190476190476
2019-01-11,Portland,17,127,Charlotte,13,96,1,25,17,107.94651162790697,106.46744186046513,19,21,109.15853658536585,108.40243902439025
2019-01-11,Toronto,1,122,Brooklyn,4,105,1,31,12,109.62727272727274,104.41363636363636,21,22,107.31363636363636,107.72727272727273
2019-01-11,Utah,18,113,LA Lakers,25,95,1,21,21,104.2720930232558,102.09069767441859,23,19,108.59069767441859,107.2720930232558
2019-01-11,Washington,14,113,Milwaukee,10,106,1,17,25,109.37209302325581,112.83488372093022,29,11,113.61463414634146,104.34390243902438
2019-01-12,LA Clippers,22,104,Detroit,8,109,0,24,17,111.82380952380952,110.60476190476192,17,23,103.24146341463415,106.16341463414633
2019-01-12,Miami,11,112,Memphis,28,108,1,20,20,102.96829268292683,101.96585365853657,19,22,97.42857142857143,99.03333333333335
2019-01-12,Minnesota,20,110,New Orleans,30,106,1,20,22,108.04186046511629,107.53488372093024,20,22,113.43488372093023,111.14186046511628
2019-01-12,Oklahoma City,16,122,San Antonio,26,112,1,25,16,108.89523809523808,103.73333333333333,25,18,108.75454545454545,105.72727272727273
2019-01-12,Orlando,15,105,Boston,2,103,1,17,24,99.5,103.64761904761905,25,16,108.44761904761906,102.1
2019-01-12,Phoenix,24,102,Denver,19,93,1,10,33,102.78181818181817,111.18636363636364,28,12,107.03170731707317,101.81219512195122
2019-01-12,Sacramento,23,104,Charlotte,13,97,1,21,21,111.28139534883722,112.34418604651164,19,22,108.79047619047618,108.82380952380952
2019-01-12,Utah,18,110,Chicago,9,102,1,22,21,104.5,101.88181818181819,10,32,97.52790697674418,107.44186046511628
2019-01-13,Atlanta,12,114,Milwaukee,10,133,0,13,29,105.54883720930233,113.60697674418606,29,12,113.43333333333332,104.58571428571427
2019-01-13,Dallas,27,114,Golden State,21,119,0,20,22,106.34883720930233,105.93255813953489,28,14,113.63255813953488,108.04883720930233
2019-01-13,Denver,19,116,Portland,17,113,1,28,13,106.63809523809525,101.80952380952381,26,17,108.33181818181819,106.26363636363637
2019-01-13,LA Lakers,25,95,Cleveland,6,101,0,23,20,108.2409090909091,107.30454545454545,8,35,99.40454545454546,110.14090909090909
2019-01-13,New York,3,105,Philadelphia,5,108,0,10,32,103.85813953488372,112.28837209302324,27,16,111.14545454545454,109.11363636363636
2019-01-13,Orlando,15,116,Houston,29,109,1,18,24,99.60232558139533,103.66511627906978,24,17,107.7047619047619,105.73809523809524
2019-01-13,Washington,14,138,Toronto,1,140,0,18,25,109.36363636363636,112.61818181818181,32,12,109.88888888888889,104.43333333333334
2019-01-14,Brooklyn,4,109,Boston,2,102,1,21,23,107.27777777777777,108.03333333333333,25,17,108.32790697674419,102.16511627906978
2019-01-14,Houston,29,112,Memphis,28,94,1,24,18,107.6953488372093,106.0139534883721,19,23,97.71395348837208,99.2953488372093
2019-01-14,LA Clippers,22,117,New Orleans,30,121,0,24,18,111.57906976744185,110.4860465116279,20,23,113.25,111.14090909090909
2019-01-14,Sacramento,23,115,Portland,17,107,1,22,21,111.08636363636364,111.96818181818183,26,18,108.42222222222222,106.44444444444444
2019-01-14,San Antonio,26,93,Charlotte,13,108,0,25,19,108.73333333333333,106.0,19,23,108.48837209302326,108.63720930232557
2019-01-14,Utah,18,100,Detroit,8,94,1,23,21,104.57777777777778,101.91111111111111,18,23,103.36190476190475,106.11904761904762
2019-01-15,Atlanta,12,142,Oklahoma City,16,126,1,13,30,105.67272727272729,113.93636363636364,26,16,109.16976744186047,103.89767441860467
2019-01-15,Denver,19,111,Golden State,21,142,0,29,13,106.81860465116279,101.99767441860465,29,14,113.77272727272727,108.17727272727274
2019-01-15,Indiana,7,131,Phoenix,24,97,1,28,14,104.95348837209302,99.74418604651163,11,33,102.74444444444444,110.68888888888888
2019-01-15,LA Lakers,25,107,Chicago,9,100,1,23,21,107.92222222222222,107.17777777777778,10,33,97.62727272727274,107.46818181818183
2019-01-15,Milwaukee,10,124,Miami,11,86,1,30,12,113.91627906976743,104.8,21,20,103.15238095238097,102.14761904761905
2019-01-15,Philadelphia,5,149,Minnesota,20,107,1,28,16,111.08888888888889,109.02222222222223,21,22,108.06818181818181,107.51363636363637
2019-01-16,Boston,2,117,Toronto,1,108,1,25,18,108.14090909090909,102.24545454545455,33,12,110.45217391304348,105.15652173913043
2019-01-16,Dallas,27,101,San Antonio,26,105,0,20,23,106.50454545454545,106.11363636363636,25,20,108.41739130434782,106.10434782608696
2019-01-16,Detroit,8,120,Orlando,15,115,1,18,24,103.1093023255814,105.92558139534884,19,24,99.98636363636363,103.77272727272727
